month,origin_city,dest_city,is_late,cancelled,flight_number
1,"Boise, ID","Atlanta, GA",10,0,31
1,"Boise, ID","Burbank, CA",1,0,5
1,"Boise, ID","Chicago, IL",7,1,31
1,"Boise, ID","Dallas/Fort Worth, TX",24,1,69
1,"Boise, ID","Denver, CO",47,13,217
1,"Boise, ID","Las Vegas, NV",37,2,169
1,"Boise, ID","Long Beach, CA",1,0,3
1,"Boise, ID","Los Angeles, CA",9,0,70
1,"Boise, ID","Minneapolis, MN",19,0,60
1,"Boise, ID","Oakland, CA",10,1,62
1,"Boise, ID","Phoenix, AZ",26,0,137
1,"Boise, ID","Portland, OR",11,3,36
1,"Boise, ID","Sacramento, CA",8,0,40
1,"Boise, ID","Salt Lake City, UT",42,0,129
1,"Boise, ID","San Diego, CA",14,0,51
1,"Boise, ID","San Francisco, CA",18,0,109
1,"Boise, ID","San Jose, CA",5,0,29
1,"Boise, ID","Santa Ana, CA",7,0,17
1,"Boise, ID","Seattle, WA",90,2,304
1,"Boise, ID","Spokane, WA",2,4,28
1,"Boston, MA","Asheville, NC",1,0,5
1,"Boston, MA","Atlanta, GA",78,2,342
1,"Boston, MA","Austin, TX",27,1,112
1,"Boston, MA","Baltimore, MD",53,15,281
1,"Boston, MA","Bozeman, MT",0,0,2
1,"Boston, MA","Buffalo, NY",18,6,55
1,"Boston, MA","Charleston, SC",14,1,62
1,"Boston, MA","Charlotte Amalie, VI",2,0,11
1,"Boston, MA","Charlotte, NC",76,8,357
1,"Boston, MA","Chicago, IL",104,43,550
1,"Boston, MA","Cincinnati, OH",21,2,138
1,"Boston, MA","Cleveland, OH",20,6,113
1,"Boston, MA","Columbus, OH",13,5,109
1,"Boston, MA","Dallas/Fort Worth, TX",86,3,283
1,"Boston, MA","Denver, CO",40,27,247
1,"Boston, MA","Detroit, MI",44,3,203
1,"Boston, MA","Fort Lauderdale, FL",97,4,281
1,"Boston, MA","Fort Myers, FL",78,2,207
1,"Boston, MA","Grand Rapids, MI",1,0,2
1,"Boston, MA","Honolulu, HI",11,1,18
1,"Boston, MA","Houston, TX",31,7,130
1,"Boston, MA","Indianapolis, IN",31,7,146
1,"Boston, MA","Jacksonville, FL",25,2,90
1,"Boston, MA","Kansas City, MO",7,0,31
1,"Boston, MA","Key West, FL",10,0,32
1,"Boston, MA","Knoxville, TN",1,0,2
1,"Boston, MA","Las Vegas, NV",29,0,115
1,"Boston, MA","Los Angeles, CA",47,2,277
1,"Boston, MA","Louisville, KY",11,0,51
1,"Boston, MA","Memphis, TN",10,3,55
1,"Boston, MA","Miami, FL",97,4,353
1,"Boston, MA","Milwaukee, WI",5,2,34
1,"Boston, MA","Minneapolis, MN",28,1,155
1,"Boston, MA","Myrtle Beach, SC",4,0,30
1,"Boston, MA","Nashville, TN",28,13,171
1,"Boston, MA","New Orleans, LA",13,2,62
1,"Boston, MA","New York, NY",281,41,1088
1,"Boston, MA","Newark, NJ",35,11,286
1,"Boston, MA","Orlando, FL",161,4,421
1,"Boston, MA","Philadelphia, PA",77,7,337
1,"Boston, MA","Phoenix, AZ",29,1,181
1,"Boston, MA","Pittsburgh, PA",42,4,143
1,"Boston, MA","Portland, OR",3,5,20
1,"Boston, MA","Raleigh/Durham, NC",53,3,182
1,"Boston, MA","Richmond, VA",26,1,112
1,"Boston, MA","Salt Lake City, UT",17,0,87
1,"Boston, MA","San Antonio, TX",7,0,31
1,"Boston, MA","San Diego, CA",11,5,88
1,"Boston, MA","San Francisco, CA",58,10,287
1,"Boston, MA","San Juan, PR",48,1,156
1,"Boston, MA","Sarasota/Bradenton, FL",12,1,40
1,"Boston, MA","Savannah, GA",11,0,39
1,"Boston, MA","Seattle, WA",29,5,158
1,"Boston, MA","St. Louis, MO",20,7,120
1,"Boston, MA","Syracuse, NY",12,1,28
1,"Boston, MA","Tampa, FL",56,2,191
1,"Boston, MA","Washington, DC",169,42,855
1,"Boston, MA","West Palm Beach/Palm Beach, FL",62,2,172
1,"Bozeman, MT","Atlanta, GA",8,0,35
1,"Bozeman, MT","Austin, TX",1,0,1
1,"Bozeman, MT","Boston, MA",1,0,2
1,"Bozeman, MT","Chicago, IL",19,2,76
1,"Bozeman, MT","Dallas/Fort Worth, TX",19,0,54
1,"Bozeman, MT","Denver, CO",39,7,180
1,"Bozeman, MT","Houston, TX",6,0,14
1,"Bozeman, MT","Las Vegas, NV",13,2,67
1,"Bozeman, MT","Los Angeles, CA",18,2,99
1,"Bozeman, MT","Minneapolis, MN",7,0,52
1,"Bozeman, MT","Nashville, TN",2,2,10
1,"Bozeman, MT","New York, NY",0,0,1
1,"Bozeman, MT","Newark, NJ",2,2,31
1,"Bozeman, MT","Phoenix, AZ",1,1,9
1,"Bozeman, MT","Portland, OR",2,0,7
1,"Bozeman, MT","Salt Lake City, UT",24,1,91
1,"Bozeman, MT","San Diego, CA",4,0,14
1,"Bozeman, MT","San Francisco, CA",9,2,31
1,"Bozeman, MT","Seattle, WA",15,5,67
1,"Brainerd, MN","Minneapolis, MN",12,0,52
1,"Bristol/Johnson City/Kingsport, TN","Atlanta, GA",26,3,114
1,"Bristol/Johnson City/Kingsport, TN","Charlotte, NC",3,1,29
1,"Bristol/Johnson City/Kingsport, TN","Dallas/Fort Worth, TX",8,1,38
1,"Bristol/Johnson City/Kingsport, TN","Sanford, FL",1,0,8
1,"Bristol/Johnson City/Kingsport, TN","St. Petersburg, FL",2,0,3
1,"Brownsville, TX","Dallas/Fort Worth, TX",19,3,111
1,"Brunswick, GA","Atlanta, GA",23,0,62
1,"Buffalo, NY","Atlanta, GA",32,3,83
1,"Buffalo, NY","Baltimore, MD",23,16,134
1,"Buffalo, NY","Boston, MA",14,8,54
1,"Buffalo, NY","Charlotte, NC",26,11,92
1,"Buffalo, NY","Chicago, IL",41,30,169
1,"Buffalo, NY","Dallas/Fort Worth, TX",7,4,31
1,"Buffalo, NY","Denver, CO",5,6,31
1,"Buffalo, NY","Detroit, MI",26,9,92
1,"Buffalo, NY","Fort Lauderdale, FL",18,6,44
1,"Buffalo, NY","Fort Myers, FL",6,6,27
1,"Buffalo, NY","Las Vegas, NV",6,2,28
1,"Buffalo, NY","Los Angeles, CA",3,4,31
1,"Buffalo, NY","Miami, FL",5,0,11
1,"Buffalo, NY","New York, NY",80,57,345
1,"Buffalo, NY","Newark, NJ",1,6,35
1,"Buffalo, NY","Orlando, FL",41,18,144
1,"Buffalo, NY","Philadelphia, PA",11,9,43
1,"Buffalo, NY","Phoenix, AZ",1,1,7
1,"Buffalo, NY","Sarasota/Bradenton, FL",2,1,4
1,"Buffalo, NY","Tampa, FL",22,9,66
1,"Buffalo, NY","Washington, DC",25,19,108
1,"Burbank, CA","Albuquerque, NM",2,0,28
1,"Burbank, CA","Austin, TX",1,0,28
1,"Burbank, CA","Boise, ID",3,0,5
1,"Burbank, CA","Chicago, IL",0,0,1
1,"Burbank, CA","Dallas, TX",2,0,31
1,"Burbank, CA","Dallas/Fort Worth, TX",18,0,62
1,"Burbank, CA","Denver, CO",20,4,149
1,"Burbank, CA","Eugene, OR",3,1,9
1,"Burbank, CA","Houston, TX",0,0,9
1,"Burbank, CA","Las Vegas, NV",61,5,369
1,"Burbank, CA","Nashville, TN",6,1,28
1,"Burbank, CA","New York, NY",5,0,31
1,"Burbank, CA","Oakland, CA",24,3,259
1,"Burbank, CA","Phoenix, AZ",47,0,252
1,"Burbank, CA","Portland, OR",12,12,79
1,"Burbank, CA","Reno, NV",3,0,31
1,"Burbank, CA","Sacramento, CA",25,3,216
1,"Burbank, CA","Salt Lake City, UT",20,0,122
1,"Burbank, CA","San Francisco, CA",78,1,293
1,"Burbank, CA","San Jose, CA",22,5,194
1,"Burbank, CA","Santa Rosa, CA",6,0,17
1,"Burbank, CA","Seattle, WA",20,13,117
1,"Burlington, VT","Atlanta, GA",8,0,31
1,"Burlington, VT","Charlotte, NC",6,3,31
1,"Burlington, VT","Chicago, IL",14,3,62
1,"Burlington, VT","New York, NY",24,5,134
1,"Burlington, VT","Newark, NJ",5,1,40
1,"Burlington, VT","Philadelphia, PA",16,1,60
1,"Burlington, VT","Washington, DC",38,11,167
1,"Butte, MT","Salt Lake City, UT",6,0,56
1,"Casper, WY","Denver, CO",2,0,33
1,"Casper, WY","Salt Lake City, UT",4,0,31
1,"Cedar City, UT","Salt Lake City, UT",8,0,52
1,"Cedar Rapids/Iowa City, IA","Atlanta, GA",11,1,34
1,"Cedar Rapids/Iowa City, IA","Charlotte, NC",10,3,31
1,"Cedar Rapids/Iowa City, IA","Chicago, IL",47,15,129
1,"Cedar Rapids/Iowa City, IA","Dallas/Fort Worth, TX",29,9,80
1,"Cedar Rapids/Iowa City, IA","Denver, CO",16,5,66
1,"Cedar Rapids/Iowa City, IA","Fort Lauderdale, FL",2,1,9
1,"Cedar Rapids/Iowa City, IA","Las Vegas, NV",2,1,9
1,"Cedar Rapids/Iowa City, IA","Miami, FL",0,2,4
1,"Cedar Rapids/Iowa City, IA","Minneapolis, MN",19,6,62
1,"Cedar Rapids/Iowa City, IA","Nashville, TN",2,3,10
1,"Cedar Rapids/Iowa City, IA","Phoenix, AZ",17,2,49
1,"Cedar Rapids/Iowa City, IA","Punta Gorda, FL",8,1,18
1,"Cedar Rapids/Iowa City, IA","Sanford, FL",1,1,11
1,"Cedar Rapids/Iowa City, IA","Sarasota/Bradenton, FL",1,0,9
1,"Cedar Rapids/Iowa City, IA","St. Petersburg, FL",0,1,11
1,"Cedar Rapids/Iowa City, IA","Washington, DC",20,12,54
1,"Champaign/Urbana, IL","Chicago, IL",13,10,61
1,"Champaign/Urbana, IL","Dallas/Fort Worth, TX",15,6,62
1,"Charleston, SC","Atlanta, GA",25,0,202
1,"Charleston, SC","Baltimore, MD",15,2,89
1,"Charleston, SC","Boston, MA",14,2,62
1,"Charleston, SC","Charlotte, NC",48,4,238
1,"Charleston, SC","Chicago, IL",24,7,121
1,"Charleston, SC","Cincinnati, OH",1,1,8
1,"Charleston, SC","Dallas, TX",0,0,13
1,"Charleston, SC","Dallas/Fort Worth, TX",24,1,80
1,"Charleston, SC","Denver, CO",12,0,61
1,"Charleston, SC","Detroit, MI",1,0,7
1,"Charleston, SC","Fort Lauderdale, FL",8,0,54
1,"Charleston, SC","Fort Myers, FL",1,0,10
1,"Charleston, SC","Houston, TX",8,4,32
1,"Charleston, SC","Las Vegas, NV",6,0,17
1,"Charleston, SC","Miami, FL",19,1,62
1,"Charleston, SC","Minneapolis, MN",0,0,7
1,"Charleston, SC","Nashville, TN",8,1,53
1,"Charleston, SC","New York, NY",38,12,232
1,"Charleston, SC","Newark, NJ",11,1,121
1,"Charleston, SC","Philadelphia, PA",17,0,51
1,"Charleston, SC","Seattle, WA",0,6,24
1,"Charleston, SC","Tampa, FL",2,0,14
1,"Charleston, SC","Washington, DC",49,9,195
1,"Charleston/Dunbar, WV","Atlanta, GA",31,1,82
1,"Charleston/Dunbar, WV","Charlotte, NC",32,4,93
1,"Charleston/Dunbar, WV","Chicago, IL",17,9,62
1,"Charleston/Dunbar, WV","Washington, DC",8,1,23
1,"Charlotte Amalie, VI","Atlanta, GA",17,1,65
1,"Charlotte Amalie, VI","Charlotte, NC",29,0,62
1,"Charlotte Amalie, VI","Chicago, IL",3,0,18
1,"Charlotte Amalie, VI","Dallas/Fort Worth, TX",4,0,4
1,"Charlotte Amalie, VI","Fort Lauderdale, FL",6,0,31
1,"Charlotte Amalie, VI","Houston, TX",2,0,5
1,"Charlotte Amalie, VI","Miami, FL",18,0,93
1,"Charlotte Amalie, VI","New York, NY",9,0,62
1,"Charlotte Amalie, VI","Newark, NJ",6,0,31
1,"Charlotte Amalie, VI","Orlando, FL",13,0,62
1,"Charlotte Amalie, VI","Philadelphia, PA",3,0,31
1,"Charlotte Amalie, VI","San Juan, PR",11,1,58
1,"Charlotte Amalie, VI","Washington, DC",4,0,31
1,"Charlotte, NC","Akron, OH",30,2,94
1,"Charlotte, NC","Albany, NY",21,1,93
1,"Charlotte, NC","Allentown/Bethlehem/Easton, PA",16,2,92
1,"Charlotte, NC","Appleton, WI",12,1,31
1,"Charlotte, NC","Asheville, NC",38,5,214
1,"Charlotte, NC","Atlanta, GA",77,0,375
1,"Charlotte, NC","Augusta, GA",5,0,20
1,"Charlotte, NC","Austin, TX",48,0,147
1,"Charlotte, NC","Baltimore, MD",55,4,210
1,"Charlotte, NC","Baton Rouge, LA",12,1,62
1,"Charlotte, NC","Birmingham, AL",36,5,183
1,"Charlotte, NC","Boston, MA",99,5,357
1,"Charlotte, NC","Bristol/Johnson City/Kingsport, TN",4,0,29
1,"Charlotte, NC","Buffalo, NY",24,10,91
1,"Charlotte, NC","Burlington, VT",15,4,31
1,"Charlotte, NC","Cedar Rapids/Iowa City, IA",9,3,31
1,"Charlotte, NC","Charleston, SC",54,3,238
1,"Charlotte, NC","Charleston/Dunbar, WV",29,5,93
1,"Charlotte, NC","Charlotte Amalie, VI",9,0,62
1,"Charlotte, NC","Chattanooga, TN",16,2,80
1,"Charlotte, NC","Chicago, IL",102,12,405
1,"Charlotte, NC","Christiansted, VI",7,0,31
1,"Charlotte, NC","Cincinnati, OH",55,1,148
1,"Charlotte, NC","Cleveland, OH",37,7,148
1,"Charlotte, NC","Columbia, SC",10,1,59
1,"Charlotte, NC","Columbus, OH",46,0,147
1,"Charlotte, NC","Dallas, TX",6,0,31
1,"Charlotte, NC","Dallas/Fort Worth, TX",92,3,330
1,"Charlotte, NC","Dayton, OH",25,3,116
1,"Charlotte, NC","Daytona Beach, FL",23,2,93
1,"Charlotte, NC","Denver, CO",61,2,238
1,"Charlotte, NC","Des Moines, IA",21,3,62
1,"Charlotte, NC","Detroit, MI",37,5,208
1,"Charlotte, NC","Fayetteville, AR",41,3,123
1,"Charlotte, NC","Fayetteville, NC",3,0,30
1,"Charlotte, NC","Fort Lauderdale, FL",88,0,321
1,"Charlotte, NC","Fort Myers, FL",51,0,204
1,"Charlotte, NC","Gainesville, FL",1,0,7
1,"Charlotte, NC","Grand Rapids, MI",31,4,88
1,"Charlotte, NC","Greensboro/High Point, NC",39,2,198
1,"Charlotte, NC","Greer, SC",55,6,257
1,"Charlotte, NC","Gulfport/Biloxi, MS",18,1,62
1,"Charlotte, NC","Harrisburg, PA",5,2,66
1,"Charlotte, NC","Hartford, CT",33,0,120
1,"Charlotte, NC","Hilton Head, SC",9,3,62
1,"Charlotte, NC","Houston, TX",48,3,194
1,"Charlotte, NC","Huntsville, AL",16,7,86
1,"Charlotte, NC","Indianapolis, IN",34,0,148
1,"Charlotte, NC","Jackson/Vicksburg, MS",9,0,23
1,"Charlotte, NC","Jacksonville, FL",56,1,202
1,"Charlotte, NC","Jacksonville/Camp Lejeune, NC",1,1,9
1,"Charlotte, NC","Kansas City, MO",28,0,98
1,"Charlotte, NC","Key West, FL",38,1,148
1,"Charlotte, NC","Knoxville, TN",51,13,203
1,"Charlotte, NC","Lafayette, LA",10,2,31
1,"Charlotte, NC","Las Vegas, NV",63,1,205
1,"Charlotte, NC","Lexington, KY",36,4,146
1,"Charlotte, NC","Little Rock, AR",34,1,98
1,"Charlotte, NC","Los Angeles, CA",55,1,236
1,"Charlotte, NC","Louisville, KY",40,1,148
1,"Charlotte, NC","Madison, WI",22,0,62
1,"Charlotte, NC","Manchester, NH",11,3,60
1,"Charlotte, NC","Melbourne, FL",26,0,93
1,"Charlotte, NC","Memphis, TN",51,3,148
1,"Charlotte, NC","Miami, FL",76,1,276
1,"Charlotte, NC","Milwaukee, WI",20,6,87
1,"Charlotte, NC","Minneapolis, MN",29,0,175
1,"Charlotte, NC","Moline, IL",10,8,60
1,"Charlotte, NC","Myrtle Beach, SC",41,4,188
1,"Charlotte, NC","Nashville, TN",82,19,314
1,"Charlotte, NC","New Orleans, LA",41,1,142
1,"Charlotte, NC","New York, NY",189,23,721
1,"Charlotte, NC","Newark, NJ",66,15,289
1,"Charlotte, NC","Norfolk, VA",61,2,203
1,"Charlotte, NC","Oklahoma City, OK",22,0,62
1,"Charlotte, NC","Omaha, NE",15,0,62
1,"Charlotte, NC","Ontario, CA",12,0,31
1,"Charlotte, NC","Orlando, FL",142,5,498
1,"Charlotte, NC","Panama City, FL",12,0,62
1,"Charlotte, NC","Pensacola, FL",44,1,149
1,"Charlotte, NC","Peoria, IL",22,7,62
1,"Charlotte, NC","Philadelphia, PA",91,5,317
1,"Charlotte, NC","Phoenix, AZ",60,0,242
1,"Charlotte, NC","Pittsburgh, PA",46,0,146
1,"Charlotte, NC","Portland, ME",15,0,31
1,"Charlotte, NC","Portland, OR",11,0,31
1,"Charlotte, NC","Providence, RI",27,2,98
1,"Charlotte, NC","Raleigh/Durham, NC",79,1,300
1,"Charlotte, NC","Richmond, VA",49,0,185
1,"Charlotte, NC","Roanoke, VA",15,3,48
1,"Charlotte, NC","Rochester, NY",29,1,93
1,"Charlotte, NC","Sacramento, CA",14,0,31
1,"Charlotte, NC","Salt Lake City, UT",17,0,81
1,"Charlotte, NC","San Antonio, TX",38,0,116
1,"Charlotte, NC","San Diego, CA",34,0,115
1,"Charlotte, NC","San Francisco, CA",36,1,117
1,"Charlotte, NC","San Juan, PR",24,0,111
1,"Charlotte, NC","Santa Ana, CA",8,0,31
1,"Charlotte, NC","Sarasota/Bradenton, FL",50,1,173
1,"Charlotte, NC","Savannah, GA",50,5,196
1,"Charlotte, NC","Scranton/Wilkes-Barre, PA",27,1,93
1,"Charlotte, NC","Seattle, WA",17,0,86
1,"Charlotte, NC","Shreveport, LA",13,3,62
1,"Charlotte, NC","South Bend, IN",27,4,86
1,"Charlotte, NC","Springfield, MO",29,4,86
1,"Charlotte, NC","St. Louis, MO",39,3,147
1,"Charlotte, NC","Syracuse, NY",30,2,93
1,"Charlotte, NC","Tallahassee, FL",9,0,59
1,"Charlotte, NC","Tampa, FL",74,0,315
1,"Charlotte, NC","Tulsa, OK",17,0,62
1,"Charlotte, NC","Valparaiso, FL",18,2,93
1,"Charlotte, NC","Washington, DC",106,7,409
1,"Charlotte, NC","West Palm Beach/Palm Beach, FL",53,0,204
1,"Charlotte, NC","White Plains, NY",23,6,107
1,"Charlotte, NC","Wilmington, NC",56,3,208
1,"Charlottesville, VA","Atlanta, GA",15,2,86
1,"Charlottesville, VA","Chicago, IL",6,6,31
1,"Charlottesville, VA","New York, NY",26,10,119
1,"Chattanooga, TN","Atlanta, GA",27,3,168
1,"Chattanooga, TN","Charlotte, NC",19,2,80
1,"Chattanooga, TN","Chicago, IL",29,8,85
1,"Chattanooga, TN","Dallas/Fort Worth, TX",22,5,80
1,"Chattanooga, TN","Detroit, MI",7,1,20
1,"Chattanooga, TN","Sanford, FL",3,0,9
1,"Chattanooga, TN","St. Petersburg, FL",4,0,8
1,"Chattanooga, TN","Washington, DC",3,5,21
1,"Cheyenne, WY","Denver, CO",3,4,57
1,"Chicago, IL","Akron, OH",36,10,85
1,"Chicago, IL","Albany, NY",41,2,109
1,"Chicago, IL","Albuquerque, NM",22,4,90
1,"Chicago, IL","Allentown/Bethlehem/Easton, PA",7,7,39
1,"Chicago, IL","Anchorage, AK",4,0,10
1,"Chicago, IL","Appleton, WI",44,14,139
1,"Chicago, IL","Asheville, NC",15,5,62
1,"Chicago, IL","Aspen, CO",46,8,150
1,"Chicago, IL","Atlanta, GA",177,27,687
1,"Chicago, IL","Austin, TX",124,18,333
1,"Chicago, IL","Baltimore, MD",110,31,349
1,"Chicago, IL","Birmingham, AL",18,8,76
1,"Chicago, IL","Boise, ID",5,2,31
1,"Chicago, IL","Boston, MA",148,46,549
1,"Chicago, IL","Bozeman, MT",17,2,75
1,"Chicago, IL","Buffalo, NY",51,24,177
1,"Chicago, IL","Burbank, CA",1,0,1
1,"Chicago, IL","Burlington, VT",15,1,61
1,"Chicago, IL","Cedar Rapids/Iowa City, IA",42,15,127
1,"Chicago, IL","Champaign/Urbana, IL",20,10,61
1,"Chicago, IL","Charleston, SC",24,4,119
1,"Chicago, IL","Charleston/Dunbar, WV",16,8,62
1,"Chicago, IL","Charlotte Amalie, VI",2,0,18
1,"Chicago, IL","Charlotte, NC",129,16,406
1,"Chicago, IL","Charlottesville, VA",12,5,31
1,"Chicago, IL","Chattanooga, TN",36,5,85
1,"Chicago, IL","Cincinnati, OH",79,10,272
1,"Chicago, IL","Cleveland, OH",85,29,313
1,"Chicago, IL","Colorado Springs, CO",16,3,70
1,"Chicago, IL","Columbia, MO",10,5,38
1,"Chicago, IL","Columbia, SC",23,5,60
1,"Chicago, IL","Columbus, OH",91,22,316
1,"Chicago, IL","Dallas, TX",64,34,286
1,"Chicago, IL","Dallas/Fort Worth, TX",186,15,496
1,"Chicago, IL","Dayton, OH",19,5,59
1,"Chicago, IL","Decatur, IL",9,8,52
1,"Chicago, IL","Denver, CO",165,74,738
1,"Chicago, IL","Des Moines, IA",43,13,155
1,"Chicago, IL","Detroit, MI",179,38,527
1,"Chicago, IL","Duluth, MN",26,6,62
1,"Chicago, IL","Eagle, CO",28,1,78
1,"Chicago, IL","El Paso, TX",6,2,31
1,"Chicago, IL","Fargo, ND",43,7,123
1,"Chicago, IL","Fayetteville, AR",45,15,139
1,"Chicago, IL","Flint, MI",20,5,47
1,"Chicago, IL","Fort Dodge, IA",6,2,22
1,"Chicago, IL","Fort Lauderdale, FL",127,29,398
1,"Chicago, IL","Fort Myers, FL",133,30,420
1,"Chicago, IL","Fort Wayne, IN",26,10,79
1,"Chicago, IL","Fresno, CA",1,0,8
1,"Chicago, IL","Grand Rapids, MI",95,33,331
1,"Chicago, IL","Green Bay, WI",42,11,130
1,"Chicago, IL","Greensboro/High Point, NC",21,7,93
1,"Chicago, IL","Greer, SC",28,4,92
1,"Chicago, IL","Hancock/Houghton, MI",10,12,61
1,"Chicago, IL","Harrisburg, PA",21,4,67
1,"Chicago, IL","Hartford, CT",54,10,190
1,"Chicago, IL","Hayden, CO",8,0,35
1,"Chicago, IL","Hays, KS",14,3,31
1,"Chicago, IL","Honolulu, HI",12,0,31
1,"Chicago, IL","Houston, TX",141,33,544
1,"Chicago, IL","Huntsville, AL",9,2,31
1,"Chicago, IL","Indianapolis, IN",78,24,282
1,"Chicago, IL","Jackson, WY",20,2,58
1,"Chicago, IL","Jacksonville, FL",33,5,146
1,"Chicago, IL","Johnstown, PA",4,6,31
1,"Chicago, IL","Kahului, HI",5,0,23
1,"Chicago, IL","Kalispell, MT",5,1,14
1,"Chicago, IL","Kansas City, MO",107,35,399
1,"Chicago, IL","Key West, FL",20,3,62
1,"Chicago, IL","Knoxville, TN",25,10,86
1,"Chicago, IL","Kona, HI",1,0,4
1,"Chicago, IL","La Crosse, WI",1,1,6
1,"Chicago, IL","Las Vegas, NV",157,49,641
1,"Chicago, IL","Lexington, KY",25,11,95
1,"Chicago, IL","Lincoln, NE",17,4,47
1,"Chicago, IL","Little Rock, AR",34,6,87
1,"Chicago, IL","Long Beach, CA",11,7,55
1,"Chicago, IL","Los Angeles, CA",156,43,607
1,"Chicago, IL","Louisville, KY",56,13,229
1,"Chicago, IL","Madison, WI",56,16,164
1,"Chicago, IL","Manchester, NH",7,0,28
1,"Chicago, IL","Mason City, IA",5,2,30
1,"Chicago, IL","Memphis, TN",45,7,175
1,"Chicago, IL","Miami, FL",172,24,508
1,"Chicago, IL","Milwaukee, WI",50,12,155
1,"Chicago, IL","Minneapolis, MN",137,40,586
1,"Chicago, IL","Moline, IL",27,15,91
1,"Chicago, IL","Montrose/Delta, CO",12,1,31
1,"Chicago, IL","Myrtle Beach, SC",5,0,28
1,"Chicago, IL","Nashville, TN",137,57,528
1,"Chicago, IL","New Orleans, LA",62,10,195
1,"Chicago, IL","New York, NY",346,95,1218
1,"Chicago, IL","Newark, NJ",106,46,429
1,"Chicago, IL","Norfolk, VA",31,2,110
1,"Chicago, IL","Oakland, CA",8,3,38
1,"Chicago, IL","Oklahoma City, OK",39,15,161
1,"Chicago, IL","Omaha, NE",65,26,253
1,"Chicago, IL","Ontario, CA",4,5,31
1,"Chicago, IL","Orlando, FL",203,46,705
1,"Chicago, IL","Palm Springs, CA",19,0,62
1,"Chicago, IL","Pensacola, FL",9,1,36
1,"Chicago, IL","Peoria, IL",23,17,74
1,"Chicago, IL","Philadelphia, PA",139,16,419
1,"Chicago, IL","Phoenix, AZ",163,46,730
1,"Chicago, IL","Pittsburgh, PA",74,22,310
1,"Chicago, IL","Portland, ME",6,4,31
1,"Chicago, IL","Portland, OR",23,24,138
1,"Chicago, IL","Providence, RI",27,7,76
1,"Chicago, IL","Provo, UT",1,0,2
1,"Chicago, IL","Punta Gorda, FL",4,0,8
1,"Chicago, IL","Raleigh/Durham, NC",84,18,314
1,"Chicago, IL","Reno, NV",1,0,8
1,"Chicago, IL","Richmond, VA",20,2,78
1,"Chicago, IL","Roanoke, VA",15,4,50
1,"Chicago, IL","Rochester, MN",1,0,6
1,"Chicago, IL","Rochester, NY",41,12,157
1,"Chicago, IL","Sacramento, CA",26,5,101
1,"Chicago, IL","Saginaw/Bay City/Midland, MI",29,13,82
1,"Chicago, IL","Salt Lake City, UT",73,19,297
1,"Chicago, IL","San Antonio, TX",51,7,156
1,"Chicago, IL","San Diego, CA",51,25,287
1,"Chicago, IL","San Francisco, CA",80,23,298
1,"Chicago, IL","San Jose, CA",18,2,62
1,"Chicago, IL","San Juan, PR",42,4,141
1,"Chicago, IL","Santa Ana, CA",39,1,176
1,"Chicago, IL","Sarasota/Bradenton, FL",43,6,129
1,"Chicago, IL","Savannah, GA",27,7,114
1,"Chicago, IL","Scranton/Wilkes-Barre, PA",7,2,36
1,"Chicago, IL","Seattle, WA",73,19,302
1,"Chicago, IL","Sioux City, IA",8,4,30
1,"Chicago, IL","Sioux Falls, SD",37,11,105
1,"Chicago, IL","South Bend, IN",42,29,148
1,"Chicago, IL","Spokane, WA",2,0,8
1,"Chicago, IL","Springfield, MO",35,8,116
1,"Chicago, IL","St. Louis, MO",71,34,318
1,"Chicago, IL","State College, PA",3,2,20
1,"Chicago, IL","Sun Valley/Hailey/Ketchum, ID",10,1,31
1,"Chicago, IL","Syracuse, NY",39,3,112
1,"Chicago, IL","Tampa, FL",137,20,440
1,"Chicago, IL","Traverse City, MI",41,12,98
1,"Chicago, IL","Tucson, AZ",29,2,83
1,"Chicago, IL","Tulsa, OK",41,6,138
1,"Chicago, IL","Valparaiso, FL",2,0,8
1,"Chicago, IL","Washington, DC",220,51,825
1,"Chicago, IL","West Palm Beach/Palm Beach, FL",45,8,146
1,"Chicago, IL","White Plains, NY",26,6,87
1,"Chicago, IL","Wichita, KS",36,7,121
1,"Christiansted, VI","Atlanta, GA",4,0,22
1,"Christiansted, VI","Charlotte, NC",8,0,31
1,"Christiansted, VI","Fort Lauderdale, FL",14,0,31
1,"Christiansted, VI","Miami, FL",17,0,62
1,"Cincinnati, OH","Atlanta, GA",37,1,206
1,"Cincinnati, OH","Austin, TX",9,0,29
1,"Cincinnati, OH","Baltimore, MD",8,2,60
1,"Cincinnati, OH","Boston, MA",25,2,138
1,"Cincinnati, OH","Charleston, SC",1,1,8
1,"Cincinnati, OH","Charlotte, NC",46,2,148
1,"Cincinnati, OH","Chicago, IL",58,12,272
1,"Cincinnati, OH","Dallas/Fort Worth, TX",41,2,141
1,"Cincinnati, OH","Denver, CO",24,2,158
1,"Cincinnati, OH","Detroit, MI",16,1,92
1,"Cincinnati, OH","Fort Lauderdale, FL",14,0,57
1,"Cincinnati, OH","Fort Myers, FL",19,1,99
1,"Cincinnati, OH","Houston, TX",6,1,39
1,"Cincinnati, OH","Jacksonville, FL",1,0,11
1,"Cincinnati, OH","Key West, FL",1,2,8
1,"Cincinnati, OH","Knoxville, TN",1,0,1
1,"Cincinnati, OH","Las Vegas, NV",8,1,48
1,"Cincinnati, OH","Los Angeles, CA",5,0,27
