month,dest_city,bool_carrier_delay_min,bool_weather_delay_min,bool_traffic_delay_min,bool_security_delay_min,bool_late_aircraft_delay_min,is_late,cancelled,flight_number
11,"Billings, MT",29,4,19,0,19,47,3,342
11,"Binghamton, NY",2,0,3,0,1,3,0,30
11,"Birmingham, AL",132,8,84,0,96,193,6,1528
11,"Bismarck/Mandan, ND",34,10,27,0,16,56,5,354
11,"Bloomington/Normal, IL",4,3,7,0,6,12,1,135
11,"Boise, ID",161,10,133,0,142,286,9,1958
11,"Boston, MA",835,44,1013,1,705,1686,5,11756
11,"Bozeman, MT",53,5,34,0,24,78,0,586
11,"Brainerd, MN",8,1,4,0,0,9,0,53
11,"Bristol/Johnson City/Kingsport, TN",14,3,10,0,11,25,0,204
11,"Brownsville, TX",11,2,7,0,6,17,3,130
11,"Brunswick, GA",9,1,5,0,0,10,0,86
11,"Buffalo, NY",174,6,93,0,132,247,0,1756
11,"Burbank, CA",219,9,203,2,248,418,19,2770
11,"Burlington, VT",45,1,49,0,53,85,1,646
11,"Butte, MT",7,2,0,0,0,9,0,56
11,"Casper, WY",25,4,14,0,10,38,6,206
11,"Cedar City, UT",6,1,3,0,0,7,0,53
11,"Cedar Rapids/Iowa City, IA",72,9,50,0,44,102,4,671
11,"Champaign/Urbana, IL",4,3,9,0,7,13,0,89
11,"Charleston, SC",170,4,102,0,125,236,3,1958
11,"Charleston/Dunbar, WV",36,6,20,0,13,55,2,303
11,"Charlotte Amalie, VI",30,1,37,0,11,49,0,369
11,"Charlotte, NC",1188,55,1246,18,1110,2167,10,17506
11,"Charlottesville, VA",19,0,10,0,11,31,0,285
11,"Chattanooga, TN",39,7,46,0,26,76,3,698
11,"Cheyenne, WY",10,0,3,0,2,12,2,55
11,"Chicago, IL",2238,160,2299,13,1705,4009,89,28347
11,"Christiansted, VI",9,0,13,0,5,19,0,75
11,"Cincinnati, OH",251,21,223,2,243,437,5,3212
11,"Clarksburg/Fairmont, WV",1,0,1,0,0,1,0,9
11,"Cleveland, OH",250,18,182,0,226,419,5,3193
11,"Cody, WY",6,0,7,0,5,11,2,60
11,"College Station/Bryan, TX",10,3,9,0,6,18,3,91
11,"Colorado Springs, CO",103,12,81,0,73,177,31,1046
11,"Columbia, MO",14,3,13,0,13,25,3,135
11,"Columbia, SC",53,2,37,1,39,86,2,610
11,"Columbus, GA",6,3,4,0,2,10,2,82
11,"Columbus, MS",2,0,1,0,3,4,0,60
11,"Columbus, OH",302,20,216,2,231,459,10,3661
11,"Concord, NC",6,1,4,0,4,10,0,56
11,"Cordova, AK",1,0,1,0,3,5,0,58
11,"Corpus Christi, TX",14,6,15,1,17,37,5,335
11,"Dallas, TX",461,28,477,2,492,863,53,5972
11,"Dallas/Fort Worth, TX",2103,554,2480,24,1978,4370,434,25185
11,"Dayton, OH",48,7,34,1,35,74,2,615
11,"Daytona Beach, FL",9,0,7,0,4,15,0,219
11,"Deadhorse, AK",2,0,4,0,0,4,0,47
11,"Decatur, IL",11,2,7,0,1,14,0,52
11,"Denver, CO",2049,172,1907,11,1835,3846,373,25229
11,"Des Moines, IA",83,10,68,0,77,157,1,1260
11,"Detroit, MI",810,142,501,6,526,1316,12,10985
11,"Devils Lake, ND",6,1,7,0,3,10,5,56
11,"Dickinson, ND",3,2,5,0,5,10,2,55
11,"Dodge City, KS",5,4,7,0,2,11,1,52
11,"Dothan, AL",4,3,2,0,3,8,0,78
11,"Duluth, MN",16,4,6,0,5,22,0,193
11,"Durango, CO",38,11,36,0,28,76,8,338
11,"Eagle, CO",13,2,9,0,4,16,3,112
11,"El Paso, TX",139,10,88,0,138,233,6,1519
11,"Elko, NV",3,0,0,0,0,3,0,30
11,"Elmira/Corning, NY",12,3,9,0,0,15,0,86
11,"Escanaba, MI",9,2,2,0,0,10,0,59
11,"Eugene, OR",56,7,51,0,59,100,3,626
11,"Evansville, IN",12,3,7,0,5,20,3,187
11,"Everett, WA",2,0,9,0,11,15,0,78
11,"Fairbanks, AK",19,1,31,0,16,42,1,211
11,"Fargo, ND",59,11,47,0,34,98,6,576
11,"Fayetteville, AR",83,18,87,0,60,152,7,1266
11,"Fayetteville, NC",6,0,5,0,5,11,0,128
11,"Flagstaff, AZ",19,8,12,0,17,43,0,204
11,"Flint, MI",26,5,22,0,19,42,1,191
11,"Fort Dodge, IA",8,0,6,0,6,14,1,52
11,"Fort Lauderdale, FL",615,15,440,3,481,919,10,7309
11,"Fort Myers, FL",239,6,150,0,194,345,3,2850
11,"Fort Smith, AR",9,0,7,0,2,12,4,87
11,"Fort Wayne, IN",46,10,35,0,12,72,3,468
11,"Fresno, CA",114,15,105,0,93,210,10,1050
11,"Gainesville, FL",15,1,8,0,8,22,0,238
11,"Garden City, KS",6,1,7,0,5,11,2,59
11,"Gillette, WY",4,1,3,0,6,11,2,59
11,"Grand Forks, ND",7,2,2,0,0,9,0,106
11,"Grand Island, NE",6,4,5,0,5,15,2,78
11,"Grand Junction, CO",41,6,39,0,31,77,7,353
11,"Grand Rapids, MI",146,15,125,0,94,221,3,1432
11,"Great Falls, MT",18,3,8,0,0,21,1,190
11,"Green Bay, WI",36,9,24,0,8,53,4,296
11,"Greensboro/High Point, NC",60,8,52,0,48,105,3,943
11,"Greer, SC",91,6,80,1,88,160,3,1344
11,"Guam, TT",2,0,1,0,4,7,1,60
11,"Gulfport/Biloxi, MS",19,4,12,0,14,29,3,274
11,"Gunnison, CO",3,2,3,0,3,9,4,59
11,"Hagerstown, MD",5,1,3,0,3,6,0,22
11,"Hancock/Houghton, MI",6,2,5,0,4,12,1,59
11,"Harlingen/San Benito, TX",14,3,11,0,23,35,4,400
11,"Harrisburg, PA",60,4,37,1,27,81,0,458
11,"Hartford, CT",174,6,156,2,147,280,2,1836
11,"Hattiesburg/Laurel, MS",5,0,3,0,4,9,0,52
11,"Hayden, CO",12,2,12,0,8,25,4,118
11,"Hays, KS",5,2,1,0,4,11,2,52
11,"Helena, MT",7,3,9,0,6,17,3,118
11,"Hibbing, MN",2,1,0,0,0,3,0,53
11,"Hilo, HI",38,1,3,0,20,40,1,540
11,"Hilton Head, SC",6,0,10,0,4,12,0,86
11,"Hobbs, NM",13,2,10,0,3,18,1,60
11,"Honolulu, HI",330,8,157,2,215,472,15,4920
11,"Houston, TX",1063,61,953,7,780,1786,56,14102
11,"Huntsville, AL",86,7,45,0,45,117,4,690
11,"Idaho Falls, ID",33,2,24,1,12,48,4,302
11,"Indianapolis, IN",283,11,246,1,254,460,8,3938
11,"International Falls, MN",4,1,1,0,0,5,0,53
11,"Iron Mountain/Kingsfd, MI",4,0,1,0,0,5,0,59
11,"Islip, NY",31,1,16,1,21,41,0,350
11,"Ithaca/Cortland, NY",1,0,2,0,3,3,0,58
11,"Jackson, WY",24,9,18,0,10,40,2,227
11,"Jackson/Vicksburg, MS",44,3,28,0,29,68,1,581
11,"Jacksonville, FL",230,10,163,0,179,341,2,2520
11,"Jacksonville/Camp Lejeune, NC",12,2,4,0,6,16,0,161
11,"Jamestown, ND",4,2,1,0,4,11,5,56
11,"Johnstown, PA",11,2,6,0,2,15,1,59
11,"Joplin, MO",3,3,2,0,4,10,1,53
11,"Juneau, AK",15,0,22,0,18,35,3,326
11,"Kahului, HI",126,3,72,0,55,178,5,2119
11,"Kalamazoo, MI",9,5,4,0,0,13,0,84
11,"Kalispell, MT",15,3,17,0,6,27,0,201
11,"Kansas City, MO",324,15,205,3,269,493,13,4047
11,"Kearney, NE",2,0,1,0,0,1,2,53
11,"Ketchikan, AK",12,0,15,0,8,22,1,176
11,"Key West, FL",44,7,57,0,36,94,0,692
11,"Killeen, TX",18,3,14,0,10,32,7,175
11,"Knoxville, TN",115,11,123,1,92,198,2,1405
11,"Kodiak, AK",1,1,3,0,5,6,5,58
11,"Kona, HI",79,2,35,2,50,110,2,1285
11,"Kotzebue, AK",2,0,2,0,2,3,2,29
11,"La Crosse, WI",4,2,5,0,2,8,1,52
11,"Lafayette, LA",29,6,23,0,18,43,2,284
11,"Lake Charles, LA",7,4,2,0,2,13,4,87
11,"Lansing, MI",19,3,6,0,1,23,1,108
11,"Laramie, WY",6,1,5,0,4,11,2,52
11,"Laredo, TX",12,3,9,0,6,17,2,151
11,"Las Vegas, NV",1188,74,1316,15,1231,2335,52,15737
11,"Latrobe, PA",1,0,1,0,1,2,0,38
11,"Lawton/Fort Sill, OK",7,3,6,0,3,13,6,87
11,"Lewiston, ID",8,0,2,0,0,6,0,90
11,"Lexington, KY",51,8,39,0,24,73,1,760
11,"Liberal, KS",6,2,5,0,9,17,3,52
11,"Lihue, HI",70,2,19,1,37,91,6,1278
11,"Lincoln, NE",28,3,16,0,16,46,5,225
11,"Little Rock, AR",79,11,73,0,61,137,10,1040
11,"Long Beach, CA",86,3,44,0,102,147,3,1457
11,"Longview, TX",11,3,11,0,7,20,3,59
11,"Los Angeles, CA",1328,89,1165,14,845,2148,51,15760
11,"Louisville, KY",160,9,146,1,111,241,3,1902
11,"Lubbock, TX",59,11,46,0,58,104,11,505
11,"Madison, WI",105,12,73,1,80,168,4,959
11,"Manchester, NH",38,1,17,0,30,50,0,429
11,"Manhattan/Ft. Riley, KS",2,4,7,0,8,10,2,87
11,"Marquette, MI",7,4,6,0,3,12,1,60
11,"Mason City, IA",8,0,5,0,4,11,1,52
11,"Medford, OR",32,12,24,0,13,55,6,359
11,"Melbourne, FL",17,1,4,0,7,20,0,237
11,"Memphis, TN",173,10,123,4,138,269,3,1787
11,"Meridian, MS",7,1,4,0,2,10,0,52
11,"Miami, FL",702,31,495,8,503,1056,10,8981
11,"Midland/Odessa, TX",45,19,52,1,48,114,15,827
11,"Milwaukee, WI",214,27,146,0,142,322,7,2213
11,"Minneapolis, MN",639,114,449,2,355,1034,7,10167
11,"Minot, ND",24,2,12,0,4,30,2,197
11,"Mission/McAllen/Edinburg, TX",53,9,29,1,39,75,3,406
11,"Missoula, MT",17,6,22,0,12,40,1,289
11,"Mobile, AL",6,3,5,0,13,15,1,205
11,"Moline, IL",41,6,23,0,24,61,4,370
11,"Monroe, LA",15,5,9,0,6,21,2,164
11,"Monterey, CA",44,1,48,0,30,84,4,430
11,"Montgomery, AL",13,7,12,0,10,29,2,235
11,"Montrose/Delta, CO",11,3,13,0,13,22,1,118
11,"Mosinee, WI",1,0,4,0,1,4,0,59
11,"Myrtle Beach, SC",66,2,54,0,48,107,1,1011
11,"Nashville, TN",589,32,382,4,567,948,16,8116
11,"New Orleans, LA",362,13,224,4,292,546,12,4230
11,"New York, NY",1594,105,1695,14,1114,2843,21,23507
11,"Newark, NJ",684,64,2423,1,763,2917,39,10705
11,"Newburgh/Poughkeepsie, NY",3,1,2,0,0,4,0,36
11,"Niagara Falls, NY",2,0,0,0,0,2,0,23
11,"Nome, AK",0,0,2,0,2,2,0,28
11,"Norfolk, VA",163,3,106,1,123,232,4,1791
11,"North Bend/Coos Bay, OR",1,1,3,0,3,5,1,17
11,"North Platte, NE",4,4,6,0,3,11,2,53
11,"Oakland, CA",241,2,154,3,243,385,9,3153
11,"Oklahoma City, OK",212,22,138,1,145,327,15,1897
11,"Omaha, NE",159,17,118,0,122,261,8,1934
11,"Ontario, CA",206,21,143,0,197,343,12,2214
11,"Orlando, FL",924,32,616,6,814,1479,31,12659
11,"Pago Pago, TT",0,0,0,0,0,0,0,8
11,"Palm Springs, CA",97,11,106,0,80,191,12,1300
11,"Panama City, FL",30,3,26,0,22,49,0,491
11,"Pasco/Kennewick/Richland, WA",35,7,22,0,14,59,3,502
11,"Pellston, MI",8,0,3,0,0,9,0,53
11,"Pensacola, FL",72,7,48,0,51,108,1,965
11,"Peoria, IL",25,4,24,0,21,42,4,314
11,"Petersburg, AK",0,0,2,0,2,3,0,58
11,"Philadelphia, PA",630,33,631,1,551,1131,10,7600
11,"Phoenix, AZ",1420,82,1163,9,1181,2398,45,17319
11,"Pittsburgh, PA",241,10,177,2,228,411,8,3385
11,"Plattsburgh, NY",3,0,4,0,0,4,0,45
11,"Pocatello, ID",4,0,0,0,0,4,0,46
11,"Ponce, PR",2,0,1,0,2,2,0,32
11,"Portland, ME",86,6,70,1,62,130,1,825
11,"Portland, OR",357,23,401,2,394,730,25,4872
11,"Portsmouth, NH",2,0,2,0,0,2,1,30
11,"Prescott, AZ",4,2,6,0,8,14,1,59
11,"Presque Isle/Houlton, ME",4,0,2,0,5,6,0,30
11,"Providence, RI",132,9,88,0,85,182,1,1347
11,"Provo, UT",48,3,42,0,41,85,2,268
11,"Punta Gorda, FL",32,10,28,0,46,67,0,539
11,"Raleigh/Durham, NC",398,17,282,2,389,652,3,5060
11,"Rapid City, SD",32,7,39,0,28,66,4,444
11,"Redding, CA",11,1,12,0,12,30,5,145
11,"Reno, NV",142,13,108,0,120,242,7,1723
11,"Rhinelander, WI",9,2,3,0,0,10,0,59
11,"Richmond, VA",137,7,87,0,80,190,1,1471
11,"Riverton/Lander, WY",11,0,1,0,3,14,2,59
11,"Roanoke, VA",26,4,23,1,10,38,0,294
11,"Rochester, MN",8,4,4,1,1,14,0,89
11,"Rochester, NY",85,5,55,0,75,136,0,920
11,"Rock Springs, WY",3,5,5,0,4,12,2,59
11,"Rockford, IL",7,0,4,0,4,8,0,56
11,"Roswell, NM",9,2,8,0,8,17,4,87
11,"Sacramento, CA",419,12,320,2,405,681,19,4658
11,"Saginaw/Bay City/Midland, MI",32,6,17,0,4,40,1,191
11,"Saipan, TT",1,0,0,0,0,1,1,30
11,"Salina, KS",8,1,7,0,2,11,1,59
11,"Salt Lake City, UT",534,69,391,0,428,939,22,8813
11,"San Angelo, TX",6,2,6,0,6,12,1,87
11,"San Antonio, TX",279,18,196,3,243,451,18,3378
11,"San Diego, CA",769,50,1034,5,721,1588,27,7913
11,"San Francisco, CA",1187,110,2363,4,952,3147,147,12176
11,"San Jose, CA",300,15,297,2,347,575,12,4231
11,"San Juan, PR",346,8,335,2,188,502,6,2837
11,"San Luis Obispo, CA",48,6,50,0,46,101,6,521
11,"Sanford, FL",88,8,66,1,107,142,0,695
11,"Santa Ana, CA",277,19,218,1,241,475,20,3578
11,"Santa Barbara, CA",43,8,46,0,50,92,1,644
11,"Santa Fe, NM",40,11,33,0,16,66,15,286
11,"Santa Maria, CA",1,0,1,0,0,1,0,9
11,"Santa Rosa, CA",48,4,68,0,58,116,3,396
11,"Sarasota/Bradenton, FL",92,4,66,0,72,146,11,1317
11,"Sault Ste. Marie, MI",10,0,2,0,0,10,0,59
11,"Savannah, GA",140,2,95,1,110,216,2,1608
11,"Scottsbluff, NE",7,1,3,0,4,11,3,53
11,"Scranton/Wilkes-Barre, PA",15,4,13,0,7,23,1,143
11,"Seattle, WA",756,87,909,15,605,1567,56,12451
11,"Sheridan, WY",8,1,5,0,4,12,3,59
11,"Shreveport, LA",18,4,20,1,14,36,4,420
11,"Sioux City, IA",9,1,6,0,4,15,1,59
11,"Sioux Falls, SD",49,13,45,0,37,95,4,612
11,"Sitka, AK",3,3,10,0,9,17,2,89
11,"South Bend, IN",66,10,61,0,29,104,2,609
11,"Spokane, WA",133,20,116,1,97,221,5,1476
11,"Springfield, IL",1,0,1,0,1,1,0,8
11,"Springfield, MO",78,9,62,0,32,112,10,786
11,"St. Cloud, MN",0,0,0,0,0,0,0,12
11,"St. George, UT",28,8,16,0,15,51,4,310
11,"St. Louis, MO",410,20,268,2,378,623,7,5263
11,"St. Petersburg, FL",36,9,34,2,50,86,0,626
11,"State College, PA",7,1,6,0,0,8,0,41
11,"Stillwater, OK",5,4,4,0,4,13,1,59
11,"Stockton, CA",4,0,8,0,3,9,0,41
11,"Sun Valley/Hailey/Ketchum, ID",3,1,2,0,0,5,1,89
11,"Syracuse, NY",121,9,69,2,68,171,1,996
11,"Tallahassee, FL",24,2,15,0,24,41,2,459
11,"Tampa, FL",512,13,341,2,439,797,15,6349
11,"Texarkana, AR",7,3,7,0,5,15,1,59
11,"Toledo, OH",2,0,2,0,2,2,0,28
11,"Traverse City, MI",18,4,13,0,6,24,0,206
11,"Trenton, NJ",5,0,2,0,3,6,0,76
11,"Tucson, AZ",174,14,127,0,116,276,10,1740
11,"Tulsa, OK",120,18,95,0,83,194,13,1410
11,"Twin Falls, ID",4,0,0,0,0,3,0,46
11,"Tyler, TX",12,4,5,0,6,21,6,87
11,"Valdosta, GA",1,0,2,0,2,3,0,77
11,"Valparaiso, FL",47,3,15,0,36,68,1,649
11,"Victoria, TX",3,1,4,0,4,8,0,52
11,"Waco, TX",6,3,4,0,6,16,2,86
11,"Washington, DC",1117,62,1153,8,934,2047,28,16214
11,"West Palm Beach/Palm Beach, FL",245,0,173,1,161,343,4,2529
11,"White Plains, NY",109,8,76,1,59,143,1,973
11,"Wichita Falls, TX",4,3,4,0,1,8,2,59
11,"Wichita, KS",132,15,109,1,76,211,6,961
11,"Williston, ND",18,4,14,0,7,30,5,169
11,"Wilmington, NC",53,2,36,0,52,83,2,659
11,"Worcester, MA",6,1,8,0,5,10,0,115
11,"Wrangell, AK",2,0,2,0,5,6,0,58
11,"Yakutat, AK",0,2,3,0,3,5,2,58
11,"Yuma, AZ",18,1,13,1,12,33,1,173
12,"Aberdeen, SD",21,2,8,0,0,23,1,60
12,"Abilene, TX",8,7,8,0,18,24,1,151
12,"Adak Island, AK",0,0,0,0,0,0,0,8
12,"Aguadilla, PR",51,0,50,0,49,73,2,227
12,"Akron, OH",52,6,49,0,67,104,1,301
12,"Albany, GA",11,4,5,0,2,16,0,78
12,"Albany, NY",178,11,106,2,151,251,5,980
12,"Albuquerque, NM",234,28,98,1,222,355,11,2017
12,"Alexandria, LA",11,4,5,1,6,22,4,168
12,"Allentown/Bethlehem/Easton, PA",47,4,32,0,50,77,5,348
12,"Alpena, MI",17,4,6,0,0,21,2,54
12,"Amarillo, TX",40,17,21,0,62,82,3,420
12,"Anchorage, AK",111,17,106,19,104,211,13,1164
12,"Appleton, WI",87,24,71,0,46,149,37,606
12,"Arcata/Eureka, CA",10,3,7,0,5,18,0,155
12,"Asheville, NC",84,13,86,2,104,160,6,760
12,"Ashland, WV",6,0,6,0,8,9,1,27
12,"Aspen, CO",113,44,157,0,38,261,42,771
12,"Atlanta, GA",2953,278,2976,15,2979,5568,77,29005
12,"Atlantic City, NJ",21,2,29,0,14,40,2,189
12,"Augusta, GA",34,8,32,0,27,65,4,295
12,"Austin, TX",836,71,671,8,745,1380,31,6930
12,"Bakersfield, CA",29,3,13,0,19,39,0,262
12,"Baltimore, MD",920,28,580,12,927,1329,21,7907
12,"Bangor, ME",36,6,32,0,40,59,5,266
12,"Barrow, AK",4,0,1,0,7,11,1,30
12,"Baton Rouge, LA",25,14,29,0,35,55,6,370
12,"Beaumont/Port Arthur, TX",3,4,1,0,0,7,3,61
12,"Belleville, IL",18,3,14,0,12,29,4,88
12,"Bellingham, WA",5,5,10,0,13,23,5,177
12,"Bemidji, MN",16,1,7,1,0,18,2,62
12,"Bend/Redmond, OR",39,17,39,0,20,77,32,494
12,"Bethel, AK",8,1,7,0,2,14,0,60
12,"Billings, MT",38,8,26,0,27,60,0,372
12,"Binghamton, NY",2,0,4,0,2,5,0,31
12,"Birmingham, AL",197,21,128,0,177,298,4,1456
12,"Bishop, CA",4,2,6,0,4,11,0,33
12,"Bismarck/Mandan, ND",57,10,32,0,16,79,2,388
12,"Bloomington/Normal, IL",5,4,6,0,13,16,0,149
12,"Boise, ID",233,37,193,1,196,419,18,1969
12,"Boston, MA",1521,81,1645,14,1515,2689,170,11769
12,"Bozeman, MT",82,15,61,1,68,141,2,793
12,"Brainerd, MN",10,3,5,0,0,14,3,54
12,"Bristol/Johnson City/Kingsport, TN",23,3,13,0,18,37,0,180
12,"Brownsville, TX",20,2,8,0,5,26,5,133
12,"Brunswick, GA",16,3,6,0,4,21,0,80
12,"Buffalo, NY",296,21,198,3,257,436,13,1735
12,"Burbank, CA",271,22,186,0,334,506,15,2760
12,"Burlington, VT",100,4,83,0,74,166,4,670
12,"Butte, MT",6,0,3,0,0,6,0,58
12,"Casper, WY",11,0,7,0,6,17,0,189
12,"Cedar City, UT",5,0,1,0,0,5,0,54
12,"Cedar Rapids/Iowa City, IA",88,33,74,0,58,152,40,684
12,"Champaign/Urbana, IL",8,7,7,0,15,19,0,89
12,"Charleston, SC",252,20,183,2,238,391,11,1945
12,"Charleston/Dunbar, WV",55,13,35,0,32,84,0,269
12,"Charlotte Amalie, VI",61,3,57,0,29,98,0,483
12,"Charlotte, NC",2049,287,1655,21,2151,3573,70,17817
12,"Charlottesville, VA",29,5,27,0,27,63,0,252
12,"Chattanooga, TN",72,14,69,0,73,138,3,597
12,"Cheyenne, WY",2,0,3,0,1,3,0,58
12,"Chicago, IL",3278,274,2992,16,2688,5668,187,28601
12,"Christiansted, VI",22,1,19,0,18,34,0,127
12,"Cincinnati, OH",400,36,320,3,432,703,20,3206
12,"Clarksburg/Fairmont, WV",2,0,2,0,2,3,1,11
12,"Cleveland, OH",454,32,314,2,413,704,14,3220
12,"Cody, WY",2,1,2,0,2,4,0,62
12,"College Station/Bryan, TX",14,5,7,0,5,21,4,91
12,"Colorado Springs, CO",142,10,65,0,105,200,3,1049
12,"Columbia, MO",16,10,16,0,23,40,1,138
12,"Columbia, SC",80,11,54,0,71,126,3,597
12,"Columbus, GA",8,1,3,0,2,10,2,78
12,"Columbus, MS",5,0,4,0,6,11,0,62
12,"Columbus, OH",466,27,343,4,434,718,15,3591
12,"Concord, NC",19,2,17,0,19,27,0,70
12,"Cordova, AK",2,2,10,0,11,14,1,60
12,"Corpus Christi, TX",23,14,24,0,37,59,2,289
12,"Dallas, TX",744,49,730,9,868,1353,46,6228
12,"Dallas/Fort Worth, TX",3034,732,3122,42,2703,5662,557,25817
12,"Dayton, OH",88,14,71,0,86,140,6,584
12,"Daytona Beach, FL",34,5,16,0,29,48,0,247
12,"Deadhorse, AK",1,1,1,0,2,4,3,46
12,"Decatur, IL",10,1,7,0,3,14,0,53
12,"Denver, CO",2460,186,1387,15,2045,3699,107,25884
12,"Des Moines, IA",139,20,120,1,161,266,4,1268
12,"Detroit, MI",1330,247,1115,3,916,2217,58,11099
12,"Devils Lake, ND",3,0,2,0,1,4,1,57
12,"Dickinson, ND",3,1,2,0,4,7,0,58
12,"Dodge City, KS",1,0,1,0,4,6,1,53
12,"Dothan, AL",8,1,2,0,6,10,0,78
12,"Duluth, MN",27,9,21,0,6,42,5,170
12,"Durango, CO",40,8,21,0,23,66,4,358
12,"Eagle, CO",63,12,90,0,44,132,4,442
12,"Eau Claire, WI",3,2,3,0,2,8,2,32
12,"El Paso, TX",189,19,74,3,189,285,14,1548
12,"Elko, NV",2,0,0,0,0,2,0,31
12,"Elmira/Corning, NY",15,5,9,0,1,21,0,85
12,"Escanaba, MI",13,1,3,0,0,14,0,55
12,"Eugene, OR",74,15,56,1,61,125,7,658
12,"Evansville, IN",19,5,11,0,10,29,0,162
12,"Everett, WA",7,1,13,1,12,22,2,105
12,"Fairbanks, AK",25,1,18,2,14,36,0,219
12,"Fargo, ND",79,27,76,0,46,139,5,599
12,"Fayetteville, AR",133,23,117,0,133,238,5,1290
12,"Fayetteville, NC",15,0,6,0,9,18,0,134
12,"Flagstaff, AZ",18,7,9,0,9,34,2,195
12,"Flint, MI",41,4,45,0,43,68,1,225
12,"Fort Dodge, IA",4,1,4,0,6,11,1,53
12,"Fort Lauderdale, FL",1227,76,1241,22,1040,2058,43,8239
12,"Fort Myers, FL",556,32,566,1,451,954,40,3556
12,"Fort Smith, AR",2,4,5,0,8,10,1,91
12,"Fort Wayne, IN",72,18,50,0,30,110,1,472
12,"Fresno, CA",132,31,115,1,108,259,8,1043
12,"Gainesville, FL",24,0,13,0,22,38,1,241
12,"Garden City, KS",5,3,3,0,5,10,1,61
12,"Gillette, WY",3,0,1,0,0,3,0,62
12,"Grand Forks, ND",14,4,18,1,4,24,0,108
12,"Grand Island, NE",15,8,10,0,8,30,4,89
12,"Grand Junction, CO",30,3,17,0,15,46,0,399
12,"Grand Rapids, MI",217,32,184,0,175,362,7,1617
12,"Great Falls, MT",19,6,12,0,4,28,0,203
12,"Green Bay, WI",62,15,35,1,13,85,5,269
12,"Greensboro/High Point, NC",109,19,77,1,115,194,4,920
12,"Greer, SC",167,19,126,0,171,283,14,1341
12,"Guam, TT",0,0,0,0,3,2,0,62
12,"Gulfport/Biloxi, MS",34,6,33,0,30,57,4,298
12,"Gunnison, CO",8,4,2,0,5,11,2,98
12,"Hagerstown, MD",9,0,4,0,5,9,1,22
12,"Hancock/Houghton, MI",13,3,4,0,3,19,4,62
12,"Harlingen/San Benito, TX",27,8,17,0,34,54,7,403
12,"Harrisburg, PA",73,11,39,0,47,106,3,414
12,"Hartford, CT",286,12,179,4,249,410,6,1903
12,"Hattiesburg/Laurel, MS",2,2,2,0,1,5,2,53
12,"Hayden, CO",42,8,30,0,32,59,3,271
12,"Hays, KS",2,0,0,0,2,4,1,53
12,"Helena, MT",6,4,4,0,4,13,0,121
12,"Hibbing, MN",14,3,9,0,0,17,4,54
12,"Hilo, HI",47,3,5,0,29,51,1,559
12,"Hilton Head, SC",10,3,8,0,11,17,0,77
12,"Hobbs, NM",12,1,9,0,2,15,1,62
12,"Honolulu, HI",526,67,186,5,348,741,21,5277
12,"Houston, TX",1691,139,1600,5,1343,2834,125,14211
12,"Huntsville, AL",73,22,58,1,76,146,5,667
12,"Idaho Falls, ID",31,4,18,0,23,59,1,330
12,"Indianapolis, IN",487,29,362,3,528,803,14,3918
12,"International Falls, MN",14,3,6,0,0,17,3,54
12,"Iron Mountain/Kingsfd, MI",20,0,7,0,0,21,3,60
12,"Islip, NY",66,3,38,0,83,106,6,433
12,"Ithaca/Cortland, NY",2,0,3,0,6,8,0,59
12,"Jackson, WY",66,20,36,0,41,98,10,421
12,"Jackson/Vicksburg, MS",49,13,42,0,70,97,7,570
12,"Jacksonville, FL",425,22,291,3,355,612,13,2611
12,"Jacksonville/Camp Lejeune, NC",15,4,15,0,18,30,0,145
12,"Jamestown, ND",4,1,3,0,4,9,1,57
12,"Johnstown, PA",11,3,8,0,6,20,0,62
12,"Joplin, MO",4,1,4,0,4,10,0,53
12,"Juneau, AK",21,9,32,0,22,54,4,334
12,"Kahului, HI",203,24,48,2,105,258,11,2294
12,"Kalamazoo, MI",13,8,11,0,0,21,3,79
12,"Kalispell, MT",29,5,23,0,17,42,0,259
12,"Kansas City, MO",516,31,276,2,500,759,14,3958
12,"Kearney, NE",3,1,2,0,4,8,2,53
12,"Ketchikan, AK",19,1,19,0,13,33,2,182
12,"Key West, FL",69,10,118,0,67,170,12,776
12,"Killeen, TX",14,9,16,0,23,36,3,156
12,"Knoxville, TN",171,23,178,2,209,339,8,1388
12,"Kodiak, AK",5,3,4,0,3,9,3,60
12,"Kona, HI",132,16,37,0,90,175,3,1391
12,"Kotzebue, AK",3,1,2,0,1,6,1,30
12,"La Crosse, WI",0,0,0,0,1,1,0,8
12,"Lafayette, LA",24,5,12,1,23,39,5,289
12,"Lake Charles, LA",8,3,8,0,1,13,5,91
12,"Lansing, MI",19,3,9,0,3,23,1,94
12,"Laramie, WY",5,0,3,0,1,6,0,53
12,"Laredo, TX",13,8,17,0,17,27,2,160
12,"Las Vegas, NV",1604,113,1115,17,1623,2621,63,15576
12,"Latrobe, PA",1,0,2,0,1,1,1,31
12,"Lawton/Fort Sill, OK",13,7,8,0,2,22,3,91
12,"Lewiston, ID",4,3,3,0,0,7,0,93
12,"Lexington, KY",98,16,53,0,78,146,2,714
12,"Liberal, KS",5,1,1,0,3,9,0,53
12,"Lihue, HI",104,17,31,2,69,140,0,1362
12,"Lincoln, NE",20,2,7,0,3,25,1,172
12,"Little Rock, AR",124,25,99,0,120,205,6,996
12,"Long Beach, CA",141,8,88,0,153,243,15,1494
