month,origin_city,bool_carrier_delay_min,bool_weather_delay_min,bool_traffic_delay_min,bool_security_delay_min,bool_late_aircraft_delay_min,is_late,cancelled,flight_number
8,"Dayton, OH",46,11,55,0,57,111,6,634
8,"Daytona Beach, FL",13,9,16,0,25,35,10,242
8,"Deadhorse, AK",2,0,3,0,6,9,0,49
8,"Decatur, IL",2,0,14,0,11,17,0,53
8,"Denver, CO",4119,289,3329,11,3871,7055,197,27334
8,"Des Moines, IA",129,11,130,1,136,265,21,1315
8,"Detroit, MI",1762,151,1328,4,865,2613,179,11834
8,"Devils Lake, ND",0,1,6,0,2,9,3,58
8,"Dickinson, ND",1,0,3,0,1,4,0,57
8,"Dillingham, AK",0,0,1,0,1,1,1,31
8,"Dodge City, KS",6,1,8,0,6,16,0,53
8,"Dothan, AL",5,0,1,0,0,5,2,62
8,"Duluth, MN",23,5,32,0,25,56,1,236
8,"Durango, CO",41,2,28,0,19,66,1,361
8,"Eagle, CO",21,3,15,1,24,49,1,240
8,"El Paso, TX",84,8,102,0,164,237,10,1595
8,"Elko, NV",1,1,0,0,0,2,0,31
8,"Elmira/Corning, NY",9,1,4,1,3,14,0,85
8,"Escanaba, MI",9,4,4,0,0,13,0,54
8,"Eugene, OR",56,1,43,1,41,82,2,564
8,"Evansville, IN",8,4,14,1,20,25,1,174
8,"Everett, WA",4,1,7,0,4,11,0,59
8,"Fairbanks, AK",28,2,22,0,41,59,4,394
8,"Fargo, ND",58,13,70,0,33,122,3,576
8,"Fayetteville, AR",104,19,111,1,95,210,9,1239
8,"Fayetteville, NC",16,2,16,0,5,24,1,118
8,"Flagstaff, AZ",13,0,4,0,2,14,0,146
8,"Flint, MI",13,5,28,1,17,45,2,170
8,"Fort Dodge, IA",0,0,9,0,19,21,1,53
8,"Fort Lauderdale, FL",1280,302,1388,38,1138,2195,241,6885
8,"Fort Myers, FL",198,59,245,1,311,451,76,1916
8,"Fort Smith, AR",4,2,4,0,10,14,0,117
8,"Fort Wayne, IN",59,12,51,0,31,99,2,365
8,"Fresno, CA",94,1,75,0,76,163,6,1009
8,"Gainesville, FL",24,6,17,0,32,46,15,297
8,"Garden City, KS",4,1,5,0,9,11,0,62
8,"Gillette, WY",4,2,11,0,4,10,0,64
8,"Grand Forks, ND",14,6,20,0,1,25,0,102
8,"Grand Island, NE",12,1,12,1,3,18,0,80
8,"Grand Junction, CO",29,4,35,0,25,60,4,342
8,"Grand Rapids, MI",144,24,168,1,166,298,37,1473
8,"Great Falls, MT",7,2,12,0,5,16,1,193
8,"Green Bay, WI",43,7,50,0,24,87,1,381
8,"Greensboro/High Point, NC",79,32,118,1,114,213,34,1095
8,"Greer, SC",117,14,143,0,135,256,33,1482
8,"Guam, TT",7,0,1,0,0,7,0,62
8,"Gulfport/Biloxi, MS",14,6,16,0,24,38,1,298
8,"Gunnison, CO",10,0,3,0,3,13,0,67
8,"Gustavus, AK",2,0,1,0,1,2,4,29
8,"Hagerstown, MD",2,1,9,0,7,9,2,34
8,"Hancock/Houghton, MI",12,0,11,0,8,24,0,62
8,"Harlingen/San Benito, TX",14,1,29,0,27,42,0,348
8,"Harrisburg, PA",68,12,66,0,55,116,4,467
8,"Hartford, CT",256,40,273,1,272,470,55,2034
8,"Hattiesburg/Laurel, MS",5,0,3,0,5,10,0,53
8,"Hayden, CO",22,2,13,0,6,33,0,132
8,"Hays, KS",2,0,2,0,2,5,0,53
8,"Helena, MT",7,3,11,0,2,16,0,124
8,"Hibbing, MN",8,3,7,0,0,11,0,54
8,"Hilo, HI",31,1,1,0,32,40,27,578
8,"Hilton Head, SC",13,2,29,0,31,45,13,234
8,"Hobbs, NM",18,0,4,0,2,18,0,62
8,"Honolulu, HI",392,4,65,3,242,493,60,5270
8,"Houston, TX",1840,128,1346,4,1642,3009,183,14986
8,"Huntsville, AL",89,10,65,0,66,143,8,753
8,"Hyannis, MA",14,4,26,1,17,31,4,93
8,"Idaho Falls, ID",22,5,18,0,15,44,0,312
8,"Indianapolis, IN",298,43,414,0,372,691,113,3907
8,"International Falls, MN",7,5,7,0,0,13,0,62
8,"Iron Mountain/Kingsfd, MI",7,3,5,1,0,11,4,62
8,"Islip, NY",60,4,71,0,84,119,12,378
8,"Ithaca/Cortland, NY",3,4,5,0,7,11,9,85
8,"Jackson, WY",64,8,77,0,75,144,4,652
8,"Jackson/Vicksburg, MS",41,9,23,0,56,82,4,533
8,"Jacksonville, FL",237,46,282,2,354,534,101,2492
8,"Jacksonville/Camp Lejeune, NC",21,1,13,0,17,33,6,208
8,"Jamestown, ND",3,0,1,0,2,4,2,58
8,"Johnstown, PA",5,0,7,0,2,11,0,62
8,"Joplin, MO",4,0,2,0,1,5,1,54
8,"Juneau, AK",34,2,47,1,50,89,9,519
8,"Kahului, HI",122,3,24,0,130,187,10,2268
8,"Kalamazoo, MI",16,2,0,0,0,18,2,83
8,"Kalispell, MT",63,3,57,0,65,114,0,551
8,"Kansas City, MO",328,18,404,2,438,715,65,4371
8,"Ketchikan, AK",25,4,31,7,36,70,2,275
8,"Key West, FL",48,17,48,2,83,112,38,497
8,"Killeen, TX",11,0,7,0,19,23,0,150
8,"King Salmon, AK",2,0,6,1,5,7,0,37
8,"Knoxville, TN",124,12,140,1,148,257,34,1477
8,"Kodiak, AK",3,1,6,2,7,11,2,86
8,"Kona, HI",80,1,21,2,90,124,10,1409
8,"Kotzebue, AK",0,0,2,0,0,1,0,31
8,"La Crosse, WI",2,0,2,0,1,4,1,35
8,"Lafayette, LA",33,8,11,0,9,46,1,301
8,"Lake Charles, LA",6,4,1,0,5,14,0,92
8,"Lansing, MI",16,5,13,0,10,27,3,109
8,"Laramie, WY",4,1,5,0,7,16,0,53
8,"Laredo, TX",4,0,13,0,18,20,0,162
8,"Las Vegas, NV",2089,129,1946,10,2037,3659,134,16089
8,"Latrobe, PA",2,0,2,0,2,4,5,48
8,"Lawton/Fort Sill, OK",7,1,4,0,2,10,0,92
8,"Lewiston, ID",6,1,3,0,0,7,0,93
8,"Lexington, KY",62,18,86,0,91,162,16,789
8,"Liberal, KS",10,1,5,0,7,17,1,53
8,"Lihue, HI",49,2,12,0,70,91,16,1395
8,"Lincoln, NE",23,2,22,0,16,49,2,217
8,"Little Rock, AR",88,30,90,1,102,192,9,1108
8,"Long Beach, CA",78,4,76,1,86,163,1,1443
8,"Longview, TX",7,0,4,0,8,13,0,62
8,"Los Angeles, CA",1773,51,1606,15,1375,3005,131,17177
8,"Louisville, KY",174,27,208,1,162,349,48,2057
8,"Lubbock, TX",28,1,23,1,36,58,2,544
8,"Madison, WI",115,16,125,2,108,231,9,1128
8,"Manchester, NH",50,6,75,0,67,115,11,575
8,"Manhattan/Ft. Riley, KS",3,0,4,0,6,11,0,93
8,"Marquette, MI",17,1,18,2,11,23,0,92
8,"Martha's Vineyard, MA",40,14,63,6,63,96,27,348
8,"Mason City, IA",2,0,10,0,13,17,1,53
8,"Medford, OR",36,5,22,0,20,53,1,369
8,"Melbourne, FL",20,9,20,0,29,42,11,229
8,"Memphis, TN",166,8,181,2,174,326,41,2042
8,"Meridian, MS",3,0,3,0,4,6,0,53
8,"Miami, FL",1456,729,1387,23,1838,2953,351,8458
8,"Midland/Odessa, TX",52,13,38,0,60,111,0,837
8,"Milwaukee, WI",209,20,245,1,229,436,52,2598
8,"Minneapolis, MN",1546,241,1479,2,1001,2648,79,11736
8,"Minot, ND",31,10,27,1,7,51,1,212
8,"Mission/McAllen/Edinburg, TX",36,3,33,0,43,81,3,454
8,"Missoula, MT",62,9,51,1,43,102,6,503
8,"Mobile, AL",10,0,12,0,13,22,0,229
8,"Moline, IL",34,4,38,0,35,71,4,354
8,"Monroe, LA",11,0,5,0,7,17,0,179
8,"Monterey, CA",42,2,51,0,36,88,0,441
8,"Montgomery, AL",20,3,14,0,17,29,3,234
8,"Montrose/Delta, CO",12,1,25,0,19,35,1,249
8,"Mosinee, WI",3,0,7,0,6,13,1,62
8,"Myrtle Beach, SC",143,19,220,1,251,374,98,1742
8,"Nantucket, MA",39,1,69,2,67,98,42,474
8,"Nashville, TN",776,36,807,3,999,1563,151,8770
8,"New Bern/Morehead/Beaufort, NC",5,1,0,0,6,7,1,26
8,"New Orleans, LA",393,50,372,1,516,777,67,3768
8,"New York, NY",3559,277,4148,31,2948,6456,1785,24998
8,"Newark, NJ",1607,213,1673,18,1343,2776,791,10861
8,"Newburgh/Poughkeepsie, NY",2,4,6,0,6,10,2,39
8,"Niagara Falls, NY",4,0,7,0,6,8,1,24
8,"Nome, AK",9,0,10,1,11,13,1,31
8,"Norfolk, VA",232,29,237,1,262,432,77,1972
8,"North Bend/Coos Bay, OR",3,0,4,0,9,13,0,39
8,"North Platte, NE",2,0,7,0,6,11,0,54
8,"Oakland, CA",327,3,236,10,353,575,22,3555
8,"Oklahoma City, OK",176,36,179,0,160,347,12,1973
8,"Omaha, NE",163,19,189,1,182,349,20,1997
8,"Ontario, CA",153,6,160,1,201,339,22,2428
8,"Orlando, FL",1812,691,1940,61,1976,3617,376,12173
8,"Pago Pago, TT",1,0,0,0,2,3,0,13
8,"Palm Springs, CA",49,4,75,0,40,118,2,631
8,"Panama City, FL",95,5,59,0,97,139,5,861
8,"Pasco/Kennewick/Richland, WA",33,3,35,1,18,60,0,426
8,"Pellston, MI",17,3,1,0,0,20,0,116
8,"Pensacola, FL",100,12,114,2,125,198,14,1173
8,"Peoria, IL",29,4,29,0,30,59,3,302
8,"Petersburg, AK",1,0,4,0,12,14,1,62
8,"Philadelphia, PA",1994,225,1917,12,1700,3181,498,10241
8,"Phoenix, AZ",1780,158,1510,19,1802,3134,109,15807
8,"Pittsburgh, PA",372,92,503,3,460,831,130,4000
8,"Plattsburgh, NY",4,1,11,0,12,18,0,34
8,"Pocatello, ID",1,1,0,0,0,2,0,62
8,"Ponce, PR",6,0,6,0,22,24,7,79
8,"Portland, ME",166,30,246,0,202,367,66,1465
8,"Portland, OR",446,25,571,2,467,930,38,5542
8,"Portsmouth, NH",5,2,2,0,4,7,0,25
8,"Prescott, AZ",12,0,12,0,11,24,0,62
8,"Providence, RI",129,16,219,0,207,321,30,1377
8,"Provo, UT",10,1,11,0,5,15,0,145
8,"Punta Gorda, FL",51,34,48,1,47,100,10,362
8,"Raleigh/Durham, NC",662,137,708,1,828,1359,185,5535
8,"Rapid City, SD",60,10,61,2,47,111,1,582
8,"Redding, CA",7,0,9,0,9,20,0,137
8,"Reno, NV",171,11,166,1,231,355,13,1943
8,"Rhinelander, WI",13,12,12,0,0,24,0,92
8,"Richmond, VA",172,17,174,1,188,327,56,1544
8,"Riverton/Lander, WY",5,0,12,0,6,16,0,62
8,"Roanoke, VA",21,1,25,0,14,45,12,252
8,"Rochester, MN",6,3,17,0,17,24,0,117
8,"Rochester, NY",133,13,155,2,147,241,49,1062
8,"Rock Springs, WY",7,0,6,0,0,7,0,62
8,"Rockford, IL",11,3,6,0,12,19,0,64
8,"Roswell, NM",12,2,4,0,1,16,1,92
8,"Sacramento, CA",423,13,343,1,503,823,36,5055
8,"Saginaw/Bay City/Midland, MI",25,4,15,0,9,40,1,200
8,"Saipan, TT",2,0,1,0,4,4,0,31
8,"Salina, KS",3,0,5,0,6,11,2,62
8,"Salt Lake City, UT",1197,130,878,0,758,1905,58,9799
8,"San Angelo, TX",5,0,7,0,6,10,1,92
8,"San Antonio, TX",232,14,283,2,336,565,43,3640
8,"San Diego, CA",773,46,1204,6,1097,1856,68,8577
8,"San Francisco, CA",1237,47,1201,2,1247,2397,108,12036
8,"San Jose, CA",290,12,300,2,337,641,29,4614
8,"San Juan, PR",551,55,483,2,560,916,75,3026
8,"San Luis Obispo, CA",43,3,40,0,31,76,1,473
8,"Sanford, FL",81,54,81,0,82,177,18,695
8,"Santa Ana, CA",260,9,290,1,335,577,24,3707
8,"Santa Barbara, CA",41,5,45,1,34,72,4,690
8,"Santa Fe, NM",28,11,21,0,13,54,0,309
8,"Santa Maria, CA",1,0,2,1,3,3,0,9
8,"Santa Rosa, CA",28,2,44,1,47,72,0,338
8,"Sarasota/Bradenton, FL",70,28,87,0,133,188,44,975
8,"Sault Ste. Marie, MI",7,2,5,1,0,9,0,62
8,"Savannah, GA",138,30,156,2,189,297,78,1617
8,"Scottsbluff, NE",3,1,5,0,4,11,1,54
8,"Scranton/Wilkes-Barre, PA",19,4,31,1,35,48,3,145
8,"Seattle, WA",2160,191,2636,19,1912,4127,128,15984
8,"Sheridan, WY",3,0,9,0,2,9,1,62
8,"Shreveport, LA",28,11,25,1,35,61,5,409
8,"Sioux City, IA",9,0,10,0,6,16,0,62
8,"Sioux Falls, SD",60,18,64,0,41,118,5,542
8,"Sitka, AK",11,7,11,3,12,33,7,174
8,"South Bend, IN",91,10,61,0,46,132,2,575
8,"Spokane, WA",126,14,140,3,131,250,4,1640
8,"Springfield, IL",0,0,1,0,1,1,0,4
8,"Springfield, MO",110,21,90,0,103,196,6,915
8,"St. Cloud, MN",0,0,0,0,0,0,0,4
8,"St. George, UT",26,10,15,0,5,41,0,235
8,"St. Louis, MO",571,21,483,3,640,1043,83,5749
8,"St. Petersburg, FL",55,59,61,0,54,148,19,670
8,"State College, PA",1,2,5,0,6,10,1,45
8,"Stillwater, OK",8,1,3,0,0,8,0,62
8,"Stockton, CA",10,0,9,1,11,15,0,40
8,"Sun Valley/Hailey/Ketchum, ID",21,4,15,0,2,32,0,195
8,"Syracuse, NY",145,19,155,0,141,241,50,1135
8,"Tallahassee, FL",52,7,49,0,68,97,20,551
8,"Tampa, FL",683,204,722,3,865,1382,251,5902
8,"Texarkana, AR",7,1,4,0,4,10,0,62
8,"Toledo, OH",0,3,1,0,2,4,0,16
8,"Traverse City, MI",85,22,88,0,82,164,6,609
8,"Trenton, NJ",12,0,12,0,23,33,4,130
8,"Tucson, AZ",106,31,120,0,118,235,5,1428
8,"Tulsa, OK",80,20,91,1,130,218,9,1526
8,"Twin Falls, ID",3,1,1,0,0,3,0,62
8,"Tyler, TX",8,0,3,0,3,11,0,92
8,"Valdosta, GA",3,0,3,0,5,7,3,62
8,"Valparaiso, FL",119,12,93,0,133,208,8,982
8,"Victoria, TX",0,0,3,0,6,7,0,53
8,"Waco, TX",13,2,11,0,9,21,1,92
8,"Walla Walla, WA",1,0,9,0,11,12,1,62
8,"Washington, DC",2076,298,2097,15,2189,3981,584,16458
8,"West Palm Beach/Palm Beach, FL",301,59,326,4,400,579,80,1943
8,"West Yellowstone, MT",3,3,1,0,0,6,0,72
8,"White Plains, NY",160,29,158,3,124,260,41,1042
8,"Wichita Falls, TX",1,1,1,0,0,2,0,62
8,"Wichita, KS",70,18,68,1,80,170,9,927
8,"Williston, ND",19,4,14,0,5,32,0,169
8,"Wilmington, NC",77,28,108,0,133,200,42,869
8,"Worcester, MA",9,3,23,0,24,33,10,119
8,"Wrangell, AK",1,2,6,0,9,12,1,62
8,"Yakutat, AK",4,0,6,3,11,16,1,62
8,"Yuma, AZ",7,1,8,0,7,16,0,167
9,"Aberdeen, SD",6,0,0,0,0,6,0,60
9,"Abilene, TX",10,4,9,0,11,23,0,146
9,"Adak Island, AK",0,0,1,2,1,2,0,8
9,"Aguadilla, PR",16,0,10,0,15,26,1,146
9,"Akron, OH",34,6,28,0,34,63,1,274
9,"Albany, GA",9,3,4,0,0,12,1,60
9,"Albany, NY",76,4,75,0,67,132,4,1051
9,"Albuquerque, NM",126,4,96,0,150,227,5,2035
9,"Alexandria, LA",19,7,17,0,11,34,0,171
9,"Allentown/Bethlehem/Easton, PA",20,6,17,0,22,42,4,321
9,"Alpena, MI",4,3,1,0,0,7,0,53
9,"Amarillo, TX",25,1,48,0,37,68,0,425
9,"Anchorage, AK",98,5,91,0,78,187,4,1670
9,"Appleton, WI",56,7,28,0,33,89,0,510
9,"Arcata/Eureka, CA",7,9,9,0,12,27,6,151
9,"Asheville, NC",119,31,120,0,126,204,137,1148
9,"Ashland, WV",6,0,1,0,4,7,0,23
9,"Aspen, CO",70,32,49,0,35,133,3,549
9,"Atlanta, GA",2727,302,2070,11,1770,4211,235,28247
9,"Atlantic City, NJ",7,3,16,0,8,22,3,197
9,"Augusta, GA",32,14,45,0,37,80,39,412
9,"Austin, TX",426,26,467,4,484,870,21,6816
9,"Bakersfield, CA",15,1,9,0,4,22,0,223
9,"Baltimore, MD",853,8,609,0,722,1309,47,8273
9,"Bangor, ME",28,3,35,2,41,70,5,594
9,"Barrow, AK",2,0,5,0,7,7,0,30
9,"Baton Rouge, LA",34,7,34,0,46,69,11,403
9,"Beaumont/Port Arthur, TX",2,1,1,0,2,5,0,60
9,"Belleville, IL",3,2,3,0,6,10,0,66
9,"Bellingham, WA",17,0,31,0,23,42,1,153
9,"Bemidji, MN",7,1,2,0,0,8,0,60
9,"Bend/Redmond, OR",44,2,70,1,43,99,0,529
9,"Bethel, AK",5,0,9,2,5,9,0,60
9,"Billings, MT",19,2,9,0,13,34,1,375
9,"Binghamton, NY",0,0,0,0,0,0,0,30
9,"Birmingham, AL",96,26,119,0,120,231,9,1429
9,"Bishop, CA",0,0,0,0,2,2,0,10
9,"Bismarck/Mandan, ND",25,4,17,0,10,43,1,351
9,"Bloomington/Normal, IL",3,2,14,0,5,14,1,138
9,"Boise, ID",136,20,137,0,121,280,2,2038
9,"Boston, MA",1182,20,903,5,964,1878,48,12359
9,"Bozeman, MT",59,6,68,0,62,117,0,902
9,"Brainerd, MN",5,1,4,0,0,7,0,55
9,"Bristol/Johnson City/Kingsport, TN",13,1,13,0,10,21,0,180
9,"Brownsville, TX",5,4,7,0,6,15,0,155
9,"Brunswick, GA",8,3,3,0,0,10,1,60
9,"Buffalo, NY",112,14,133,1,122,229,5,1980
9,"Burbank, CA",157,20,258,1,297,492,31,2713
9,"Burlington, VT",48,10,68,0,38,113,2,873
9,"Butte, MT",2,1,0,0,0,2,0,58
9,"Casper, WY",13,1,5,0,5,20,0,210
9,"Cedar City, UT",3,0,0,0,0,3,0,53
9,"Cedar Rapids/Iowa City, IA",54,5,54,0,33,91,4,740
9,"Champaign/Urbana, IL",8,3,15,0,11,26,0,117
9,"Charleston, SC",138,23,171,0,153,296,14,2200
9,"Charleston/Dunbar, WV",33,7,19,0,26,56,3,304
9,"Charlotte Amalie, VI",12,2,15,0,25,31,1,232
9,"Charlotte, NC",2116,634,1920,36,2430,3954,369,18658
9,"Charlottesville, VA",23,0,23,0,13,40,1,252
9,"Chattanooga, TN",48,8,38,1,46,85,5,588
9,"Cheyenne, WY",2,0,3,0,5,7,0,56
9,"Chicago, IL",2922,82,2611,12,2282,4976,89,31696
9,"Christiansted, VI",4,0,6,0,4,6,0,47
9,"Cincinnati, OH",238,43,290,2,223,500,17,3325
9,"Clarksburg/Fairmont, WV",2,1,2,0,2,3,0,9
9,"Cleveland, OH",169,7,222,1,196,372,18,3486
9,"Cody, WY",12,1,5,0,5,18,0,88
9,"College Station/Bryan, TX",4,4,10,0,10,20,0,92
9,"Colorado Springs, CO",73,5,56,0,63,137,0,1077
9,"Columbia, MO",14,0,15,0,14,27,0,132
9,"Columbia, SC",60,6,65,1,53,115,6,596
9,"Columbus, GA",6,1,4,0,5,8,4,81
9,"Columbus, MS",1,0,5,0,1,6,0,60
9,"Columbus, OH",194,25,260,0,213,433,10,3613
9,"Concord, NC",4,2,3,0,4,8,1,46
9,"Cordova, AK",6,0,7,4,11,16,0,60
9,"Corpus Christi, TX",8,4,27,0,16,34,1,305
9,"Dallas, TX",556,12,489,3,628,956,16,5602
9,"Dallas/Fort Worth, TX",3183,128,2326,15,2615,4877,76,26198
9,"Dayton, OH",37,1,45,1,42,86,2,666
9,"Daytona Beach, FL",13,5,7,0,22,31,3,227
9,"Deadhorse, AK",0,0,0,0,1,1,0,46
9,"Decatur, IL",5,0,5,0,7,11,0,52
9,"Denver, CO",2336,98,1585,6,1986,3822,52,26146
9,"Des Moines, IA",65,5,74,1,46,129,3,1217
9,"Detroit, MI",858,67,605,1,352,1277,31,11165
9,"Devils Lake, ND",4,1,2,0,2,6,0,56
9,"Dickinson, ND",3,1,1,0,1,4,0,55
9,"Dillingham, AK",2,0,2,0,4,4,1,30
9,"Dodge City, KS",4,0,0,0,3,7,1,52
9,"Dothan, AL",4,1,6,0,7,9,3,60
9,"Duluth, MN",7,3,6,0,9,20,1,230
9,"Durango, CO",29,3,15,0,16,49,0,350
9,"Eagle, CO",11,1,6,1,8,19,0,187
9,"El Paso, TX",77,1,65,0,106,176,2,1494
9,"Elko, NV",1,0,0,0,0,1,0,30
9,"Elmira/Corning, NY",5,2,1,0,3,9,1,78
9,"Escanaba, MI",3,3,2,0,0,5,0,58
9,"Eugene, OR",52,4,27,1,33,76,0,526
9,"Evansville, IN",15,7,23,0,14,40,1,187
9,"Everett, WA",2,0,0,0,4,5,0,58
9,"Fairbanks, AK",10,0,9,0,20,27,2,347
9,"Fargo, ND",39,3,31,0,26,73,1,558
9,"Fayetteville, AR",76,17,89,0,67,152,2,1232
9,"Fayetteville, NC",18,5,26,0,19,40,2,189
9,"Flagstaff, AZ",8,1,2,0,3,11,0,137
9,"Flint, MI",17,4,10,0,14,30,2,160
9,"Fort Dodge, IA",7,0,8,0,10,17,0,52
9,"Fort Lauderdale, FL",654,240,895,14,514,1287,36,6037
9,"Fort Myers, FL",80,25,113,1,127,207,75,1813
9,"Fort Smith, AR",3,0,7,0,10,11,0,99
9,"Fort Wayne, IN",48,7,43,0,22,75,1,414
9,"Fresno, CA",65,7,54,0,56,129,1,1010
9,"Gainesville, FL",11,1,12,1,22,27,10,278
9,"Garden City, KS",3,1,2,0,1,5,0,60
9,"Gillette, WY",1,0,1,0,3,3,0,60
9,"Grand Forks, ND",8,1,3,0,0,11,0,99
9,"Grand Island, NE",14,4,5,0,4,18,0,78
9,"Grand Junction, CO",24,6,28,0,16,46,0,357
9,"Grand Rapids, MI",102,19,115,1,85,193,7,1441
9,"Great Falls, MT",7,0,2,0,2,8,0,180
9,"Green Bay, WI",36,4,24,0,17,56,0,403
9,"Greensboro/High Point, NC",65,20,92,1,76,157,11,1064
9,"Greer, SC",105,11,107,0,113,208,23,1358
9,"Guam, TT",3,0,0,0,0,3,4,60
9,"Gulfport/Biloxi, MS",25,5,22,0,31,56,7,290
9,"Gunnison, CO",2,0,1,0,0,2,0,63
9,"Hagerstown, MD",0,0,1,0,1,1,0,19
9,"Hancock/Houghton, MI",11,0,3,0,8,19,0,60
9,"Harlingen/San Benito, TX",12,4,21,0,36,41,1,341
9,"Harrisburg, PA",43,5,31,0,33,73,4,428
9,"Hartford, CT",120,9,108,0,122,217,7,1849
9,"Hattiesburg/Laurel, MS",1,0,1,0,4,5,0,52
9,"Hayden, CO",14,0,4,0,2,15,0,121
9,"Hays, KS",5,0,0,0,0,5,0,52
9,"Helena, MT",6,5,6,0,3,14,0,120
9,"Hibbing, MN",2,0,2,0,0,3,0,53
9,"Hilo, HI",20,0,3,0,22,32,5,544
9,"Hilton Head, SC",15,4,36,0,33,51,6,192
9,"Hobbs, NM",3,0,0,0,1,4,0,60
9,"Honolulu, HI",304,1,99,0,153,399,22,4845
9,"Houston, TX",1104,72,823,5,985,1904,75,13909
9,"Huntsville, AL",92,14,89,0,69,153,1,773
9,"Hyannis, MA",1,0,2,0,1,3,0,9
9,"Idaho Falls, ID",17,5,14,0,7,30,0,301
9,"Indianapolis, IN",200,19,229,0,251,435,18,3818
9,"International Falls, MN",5,1,2,0,0,7,0,55
9,"Iron Mountain/Kingsfd, MI",4,1,4,0,0,5,0,60
9,"Islip, NY",10,1,11,1,20,30,3,292
9,"Ithaca/Cortland, NY",0,1,0,0,0,1,0,60
9,"Jackson, WY",38,8,50,0,51,98,1,524
9,"Jackson/Vicksburg, MS",29,11,37,0,27,67,7,527
9,"Jacksonville, FL",172,15,165,2,192,334,49,2364
9,"Jacksonville/Camp Lejeune, NC",19,2,23,0,27,43,3,230
9,"Jamestown, ND",6,0,3,0,1,7,0,56
9,"Johnstown, PA",5,0,3,0,4,9,0,60
9,"Joplin, MO",4,1,4,0,4,9,0,52
9,"Juneau, AK",19,3,26,1,24,48,6,438
9,"Kahului, HI",95,3,39,0,104,156,7,2082
9,"Kalamazoo, MI",9,2,3,0,0,11,0,80
9,"Kalispell, MT",24,1,21,0,19,39,0,359
9,"Kansas City, MO",217,15,250,1,246,443,8,4141
9,"Ketchikan, AK",10,1,14,0,15,28,2,212
9,"Key West, FL",30,3,42,0,39,70,26,483
9,"Killeen, TX",18,1,17,0,19,31,0,149
9,"King Salmon, AK",1,0,2,1,4,5,0,30
9,"Knoxville, TN",109,8,98,0,121,200,11,1406
9,"Kodiak, AK",0,2,7,0,2,7,0,90
9,"Kona, HI",54,0,33,0,62,98,6,1332
9,"Kotzebue, AK",1,0,2,0,1,2,0,30
9,"La Crosse, WI",6,1,9,0,5,13,0,71
9,"Lafayette, LA",19,8,14,1,18,37,8,240
9,"Lake Charles, LA",13,1,6,0,5,20,0,90
9,"Lansing, MI",6,4,2,0,3,12,0,106
9,"Laramie, WY",2,0,1,0,7,9,0,52
9,"Laredo, TX",4,1,10,0,13,16,0,141
9,"Las Vegas, NV",1569,83,1435,6,1570,2881,49,15672
9,"Latrobe, PA",0,0,1,0,5,5,1,61
9,"Lawton/Fort Sill, OK",6,5,9,0,3,15,0,90
9,"Lewiston, ID",9,0,2,0,2,11,0,90
9,"Lexington, KY",72,15,67,5,69,129,8,789
9,"Liberal, KS",2,1,2,0,3,6,1,52
9,"Lihue, HI",59,0,41,5,61,113,7,1260
9,"Lincoln, NE",15,1,7,0,9,27,0,214
9,"Little Rock, AR",80,32,87,0,98,169,3,1060
9,"Long Beach, CA",59,5,53,0,89,140,0,1381
9,"Longview, TX",9,0,3,0,4,9,0,60
9,"Los Angeles, CA",1078,56,1000,5,904,1987,34,15969
9,"Louisville, KY",158,28,170,0,135,288,9,2025
9,"Lubbock, TX",31,1,40,0,40,64,0,515
9,"Madison, WI",75,8,74,1,54,146,0,982
9,"Manchester, NH",18,2,26,0,32,50,3,568
9,"Manhattan/Ft. Riley, KS",2,0,8,0,2,9,0,90
9,"Marquette, MI",7,0,5,0,1,11,0,90
9,"Martha's Vineyard, MA",5,0,11,0,4,10,0,68
9,"Mason City, IA",2,1,2,0,6,9,0,52
9,"Medford, OR",35,4,14,0,10,45,0,353
9,"Melbourne, FL",8,4,18,0,13,23,2,222
9,"Memphis, TN",116,11,149,0,130,259,6,1869
9,"Meridian, MS",4,0,3,0,2,6,1,52
9,"Miami, FL",722,268,926,10,558,1477,63,7603
9,"Midland/Odessa, TX",48,11,39,9,42,102,0,775
9,"Milwaukee, WI",159,18,163,0,113,306,4,2396
9,"Minneapolis, MN",636,67,487,1,316,1041,19,10687
9,"Minot, ND",20,3,11,0,3,29,0,187
9,"Mission/McAllen/Edinburg, TX",26,5,22,0,30,58,1,437
9,"Missoula, MT",24,4,20,0,32,51,0,376
9,"Mobile, AL",11,2,23,0,18,34,0,222
9,"Moline, IL",23,4,27,0,21,50,0,339
9,"Monroe, LA",20,2,21,0,19,41,0,197
9,"Monterey, CA",34,6,28,1,29,66,2,393
9,"Montgomery, AL",11,6,22,0,24,37,3,227
9,"Montrose/Delta, CO",11,0,9,0,13,20,0,195
9,"Mosinee, WI",1,0,2,0,1,3,0,60
9,"Myrtle Beach, SC",62,3,100,0,111,174,12,1423
9,"Nantucket, MA",8,0,14,1,13,22,1,175
9,"Nashville, TN",681,56,664,0,720,1238,41,8290
9,"New Bern/Morehead/Beaufort, NC",0,0,1,0,1,1,0,3
9,"New Orleans, LA",274,19,270,2,309,529,130,3659
9,"New York, NY",1572,64,1736,6,1059,2916,81,23925
9,"Newark, NJ",821,21,1063,3,735,1600,90,10572
9,"Newburgh/Poughkeepsie, NY",2,0,2,0,1,4,1,19
