week_number,dest_city,bool_carrier_delay_min,bool_weather_delay_min,bool_traffic_delay_min,bool_security_delay_min,bool_late_aircraft_delay_min,is_late,cancelled,flight_number
11,"Columbus, MS",2,0,0,0,2,3,0,14
11,"Columbus, OH",77,7,65,0,95,142,5,811
11,"Concord, NC",4,0,2,0,3,4,0,14
11,"Cordova, AK",1,1,2,0,1,4,0,14
11,"Corpus Christi, TX",4,4,6,0,10,14,4,75
11,"Dallas, TX",209,8,164,1,255,352,19,1440
11,"Dallas/Fort Worth, TX",697,297,924,16,922,1603,139,5836
11,"Dayton, OH",15,3,10,1,13,26,3,151
11,"Daytona Beach, FL",3,0,3,0,6,7,0,58
11,"Deadhorse, AK",0,0,1,0,2,2,0,11
11,"Decatur, IL",1,0,0,0,0,1,0,19
11,"Denver, CO",459,48,381,3,543,879,420,5713
11,"Des Moines, IA",33,4,33,0,47,67,1,317
11,"Detroit, MI",224,24,191,3,190,405,4,2466
11,"Devils Lake, ND",1,0,1,0,0,1,2,13
11,"Dickinson, ND",0,0,0,0,0,0,2,13
11,"Dodge City, KS",2,0,0,0,1,1,2,12
11,"Dothan, AL",3,0,1,0,1,3,0,14
11,"Duluth, MN",1,0,0,0,0,1,0,34
11,"Durango, CO",6,1,4,0,1,9,3,63
11,"Eagle, CO",16,4,19,0,13,31,4,146
11,"El Paso, TX",52,9,40,2,73,93,3,304
11,"Elko, NV",0,0,0,0,0,0,0,7
11,"Elmira/Corning, NY",1,0,1,0,1,2,0,20
11,"Escanaba, MI",0,0,0,0,0,0,0,12
11,"Eugene, OR",10,0,8,0,10,16,1,143
11,"Evansville, IN",1,1,1,0,0,3,2,36
11,"Everett, WA",0,0,2,0,6,6,0,32
11,"Fairbanks, AK",6,0,6,0,5,14,0,80
11,"Fargo, ND",11,3,5,0,10,21,4,129
11,"Fayetteville, AR",18,3,23,0,21,42,8,234
11,"Fayetteville, NC",0,1,1,0,1,1,0,21
11,"Flagstaff, AZ",2,1,0,0,1,4,0,30
11,"Flint, MI",6,0,5,0,5,10,0,53
11,"Fort Dodge, IA",1,0,0,0,2,3,0,12
11,"Fort Lauderdale, FL",267,21,345,2,264,539,16,2093
11,"Fort Myers, FL",120,11,161,2,140,262,8,1029
11,"Fort Smith, AR",2,1,2,0,1,5,1,21
11,"Fort Wayne, IN",9,2,8,0,7,17,0,83
11,"Fresno, CA",11,4,11,0,25,36,3,218
11,"Gainesville, FL",2,1,4,0,4,7,0,48
11,"Garden City, KS",0,2,1,0,2,4,0,14
11,"Gillette, WY",0,0,0,0,0,0,2,14
11,"Grand Forks, ND",1,0,2,0,1,2,0,27
11,"Grand Island, NE",4,0,1,0,0,4,1,18
11,"Grand Junction, CO",4,2,6,0,3,12,3,66
11,"Grand Rapids, MI",57,3,30,0,45,79,4,374
11,"Great Falls, MT",2,1,1,0,1,5,1,52
11,"Green Bay, WI",3,2,3,0,2,8,0,89
11,"Greensboro/High Point, NC",18,2,14,0,18,32,2,218
11,"Greer, SC",24,3,22,0,29,43,1,288
11,"Guam, TT",0,0,0,0,0,0,0,14
11,"Gulfport/Biloxi, MS",2,0,1,0,1,3,2,63
11,"Gunnison, CO",2,1,3,0,2,5,1,22
11,"Hagerstown, MD",0,0,0,0,0,0,0,4
11,"Hancock/Houghton, MI",1,0,1,0,2,3,0,14
11,"Harlingen/San Benito, TX",8,4,7,0,10,15,3,79
11,"Harrisburg, PA",9,1,3,0,8,15,0,87
11,"Hartford, CT",54,1,20,0,42,69,3,398
11,"Hattiesburg/Laurel, MS",1,1,2,0,0,2,0,12
11,"Hayden, CO",12,2,10,0,8,18,3,98
11,"Hays, KS",1,0,1,0,1,2,1,14
11,"Helena, MT",3,1,2,0,0,4,2,31
11,"Hibbing, MN",1,0,0,0,0,1,0,12
11,"Hilo, HI",13,0,0,0,4,13,0,125
11,"Hilton Head, SC",0,0,2,0,1,3,0,21
11,"Honolulu, HI",87,16,37,1,71,138,4,1181
11,"Houston, TX",432,45,544,4,409,825,63,3341
11,"Huntsville, AL",16,1,5,0,13,26,5,176
11,"Idaho Falls, ID",5,0,1,0,4,8,1,48
11,"Indianapolis, IN",112,6,95,1,115,206,12,982
11,"International Falls, MN",3,0,1,0,0,3,0,12
11,"Iron Mountain/Kingsfd, MI",0,0,0,0,0,0,0,14
11,"Islip, NY",10,0,4,0,14,15,1,104
11,"Ithaca/Cortland, NY",0,0,0,0,1,1,0,14
11,"Jackson, WY",9,0,4,0,8,15,1,120
11,"Jackson/Vicksburg, MS",14,4,12,0,19,31,1,127
11,"Jacksonville, FL",81,8,57,0,86,137,6,607
11,"Jacksonville/Camp Lejeune, NC",3,0,3,0,0,4,0,21
11,"Jamestown, ND",1,0,2,0,0,2,2,13
11,"Johnstown, PA",1,0,1,0,0,2,0,14
11,"Joplin, MO",0,0,0,0,0,0,1,12
11,"Juneau, AK",6,0,8,0,4,12,1,77
11,"Kahului, HI",39,2,10,0,31,51,2,518
11,"Kalamazoo, MI",3,0,0,0,0,3,0,20
11,"Kalispell, MT",5,0,1,0,1,6,1,56
11,"Kansas City, MO",147,6,113,2,153,237,8,969
11,"Ketchikan, AK",1,0,2,0,2,3,0,42
11,"Key West, FL",14,1,20,0,18,37,0,194
11,"Killeen, TX",3,3,3,0,2,7,0,28
11,"Knoxville, TN",32,6,35,1,42,70,2,274
11,"Kodiak, AK",0,0,1,0,2,2,1,14
11,"Kona, HI",27,2,7,0,16,30,1,307
11,"Kotzebue, AK",1,0,0,0,0,1,0,7
11,"Lafayette, LA",4,1,8,0,3,13,5,76
11,"Lake Charles, LA",0,1,0,0,0,1,0,20
11,"Lansing, MI",7,0,1,0,2,8,0,26
11,"Laramie, WY",0,0,0,0,0,0,2,12
11,"Laredo, TX",4,1,8,0,3,8,2,29
11,"Las Vegas, NV",366,51,915,6,610,1267,77,3695
11,"Latrobe, PA",2,0,1,0,0,2,0,7
11,"Lawton/Fort Sill, OK",1,3,0,0,2,3,2,21
11,"Lewiston, ID",0,0,0,0,0,0,1,21
11,"Lexington, KY",20,3,16,0,13,31,4,178
11,"Liberal, KS",1,0,0,0,2,3,2,12
11,"Lihue, HI",23,1,6,0,22,36,0,298
11,"Lincoln, NE",0,0,0,0,0,0,0,7
11,"Little Rock, AR",32,7,21,0,25,50,5,224
11,"Long Beach, CA",28,2,10,1,44,49,7,344
11,"Longview, TX",1,1,2,0,0,3,0,14
11,"Los Angeles, CA",367,36,281,10,354,639,23,3621
11,"Louisville, KY",50,11,38,0,58,90,2,461
11,"Lubbock, TX",22,6,20,0,26,38,4,125
11,"Madison, WI",27,5,16,1,23,40,0,217
11,"Manchester, NH",10,0,3,0,11,16,0,97
11,"Manhattan/Ft. Riley, KS",0,0,2,0,2,3,1,14
11,"Marquette, MI",0,0,0,0,2,2,0,14
11,"Mason City, IA",2,0,2,0,1,3,0,12
11,"Medford, OR",2,1,3,0,1,5,0,80
11,"Melbourne, FL",8,0,12,0,5,16,0,57
11,"Memphis, TN",60,8,40,0,60,95,3,421
11,"Meridian, MS",0,0,1,0,1,1,1,12
11,"Miami, FL",267,21,293,4,252,515,9,2378
11,"Midland/Odessa, TX",21,3,20,0,22,37,8,166
11,"Milwaukee, WI",87,6,54,2,94,133,7,597
11,"Minneapolis, MN",169,17,117,2,122,280,11,2358
11,"Minot, ND",4,0,1,0,0,2,2,44
11,"Mission/McAllen/Edinburg, TX",7,8,11,0,17,23,3,68
11,"Missoula, MT",4,0,3,0,3,7,0,55
11,"Mobile, AL",6,0,6,0,4,8,2,48
11,"Moline, IL",5,2,7,0,6,14,0,82
11,"Monroe, LA",4,2,3,0,3,7,0,35
11,"Monterey, CA",2,2,2,0,4,5,0,66
11,"Montgomery, AL",6,2,3,0,3,8,0,47
11,"Montrose/Delta, CO",10,1,11,0,9,20,0,88
11,"Mosinee, WI",3,0,0,0,0,3,0,14
11,"Myrtle Beach, SC",18,1,15,0,18,31,0,235
11,"Nashville, TN",222,20,136,3,251,375,14,1911
11,"New Orleans, LA",156,15,157,3,154,267,6,1022
11,"New York, NY",487,53,615,3,466,1022,31,5343
11,"Newark, NJ",204,19,307,3,203,474,12,2415
11,"Newburgh/Poughkeepsie, NY",0,0,1,0,1,1,0,8
11,"Niagara Falls, NY",2,0,2,0,2,4,0,13
11,"Nome, AK",1,0,0,0,1,1,0,8
11,"Norfolk, VA",40,4,25,1,41,63,1,368
11,"North Bend/Coos Bay, OR",0,0,0,0,0,0,0,5
11,"North Platte, NE",0,1,0,0,0,1,2,12
11,"Oakland, CA",86,0,40,2,113,148,14,800
11,"Oklahoma City, OK",51,5,33,0,45,83,8,404
11,"Omaha, NE",70,5,45,0,55,110,5,460
11,"Ontario, CA",57,5,18,0,63,98,4,464
11,"Orlando, FL",441,31,471,2,512,885,42,3563
11,"Pago Pago, TT",0,0,0,0,0,0,0,2
11,"Palm Springs, CA",40,4,34,1,43,79,3,395
11,"Panama City, FL",19,4,23,0,27,40,0,167
11,"Pasco/Kennewick/Richland, WA",7,0,4,0,3,9,1,87
11,"Pellston, MI",1,1,0,0,0,2,0,12
11,"Pensacola, FL",33,3,33,0,37,59,2,260
11,"Peoria, IL",8,4,7,0,7,15,1,72
11,"Petersburg, AK",1,0,1,0,1,2,0,14
11,"Philadelphia, PA",190,21,133,7,201,329,9,1691
11,"Phoenix, AZ",479,38,345,4,459,764,38,4134
11,"Pittsburgh, PA",91,6,56,3,92,146,9,824
11,"Plattsburgh, NY",1,0,1,0,0,2,0,9
11,"Pocatello, ID",0,0,0,0,0,0,0,14
11,"Ponce, PR",5,0,1,0,5,6,1,26
11,"Portland, ME",12,0,10,0,19,21,0,136
11,"Portland, OR",87,6,97,4,110,187,9,1071
11,"Portsmouth, NH",1,0,1,0,0,1,0,6
11,"Prescott, AZ",1,0,1,0,2,4,2,14
11,"Providence, RI",33,1,11,1,34,45,1,249
11,"Provo, UT",10,1,7,0,10,14,0,39
11,"Punta Gorda, FL",22,1,38,0,35,58,1,173
11,"Raleigh/Durham, NC",127,6,68,2,129,196,7,1103
11,"Rapid City, SD",5,1,2,0,3,7,4,74
11,"Redding, CA",1,0,0,0,0,1,0,24
11,"Reno, NV",37,3,18,2,51,74,6,390
11,"Rhinelander, WI",0,0,0,0,0,0,0,14
11,"Richmond, VA",53,4,37,1,54,78,2,329
11,"Riverton/Lander, WY",0,0,0,0,0,0,2,9
11,"Roanoke, VA",1,1,1,0,1,3,0,51
11,"Rochester, MN",3,0,2,0,3,5,0,36
11,"Rochester, NY",18,0,11,1,16,27,0,212
11,"Rock Springs, WY",0,0,0,0,0,0,2,9
11,"Rockford, IL",4,0,3,0,1,5,0,21
11,"Roswell, NM",1,0,2,0,1,2,0,14
11,"Sacramento, CA",110,5,39,0,116,171,16,973
11,"Saginaw/Bay City/Midland, MI",1,1,1,0,1,3,0,39
11,"Saipan, TT",0,0,0,0,0,0,0,7
11,"Salina, KS",0,0,1,0,1,2,1,14
11,"Salt Lake City, UT",177,19,108,2,164,290,17,2215
11,"San Angelo, TX",4,1,3,0,3,5,0,21
11,"San Antonio, TX",136,22,139,0,152,238,7,787
11,"San Diego, CA",179,15,123,3,209,328,20,1732
11,"San Francisco, CA",212,23,539,2,228,743,14,2472
11,"San Jose, CA",76,3,33,0,90,131,8,894
11,"San Juan, PR",122,3,78,1,82,181,6,689
11,"San Luis Obispo, CA",7,1,5,0,1,11,1,85
11,"Sanford, FL",20,1,35,0,34,52,1,205
11,"Santa Ana, CA",67,3,35,1,71,125,12,862
11,"Santa Barbara, CA",12,1,7,1,20,27,2,127
11,"Santa Fe, NM",0,1,1,0,1,2,1,28
11,"Santa Maria, CA",0,0,0,0,0,0,0,2
11,"Santa Rosa, CA",4,1,5,1,5,11,2,64
11,"Sarasota/Bradenton, FL",43,4,67,0,61,112,3,437
11,"Sault Ste. Marie, MI",2,0,1,0,0,2,0,14
11,"Savannah, GA",35,3,30,1,44,67,0,360
11,"Scottsbluff, NE",0,0,1,0,0,1,2,12
11,"Scranton/Wilkes-Barre, PA",4,0,3,1,2,6,0,26
11,"Seattle, WA",201,14,170,4,233,420,18,2872
11,"Sheridan, WY",0,0,0,0,0,0,2,14
11,"Shreveport, LA",5,1,7,0,5,12,1,76
11,"Sioux City, IA",2,0,2,0,0,3,1,14
11,"Sioux Falls, SD",11,2,11,0,10,22,2,135
11,"Sitka, AK",0,0,2,0,3,3,0,21
11,"South Bend, IN",17,3,12,0,4,27,0,122
11,"Spokane, WA",35,1,26,1,37,58,2,329
11,"Springfield, IL",0,0,1,0,1,1,0,3
11,"Springfield, MO",18,6,15,0,18,34,7,147
11,"St. Cloud, MN",0,0,0,0,0,0,0,6
11,"St. George, UT",2,0,1,0,1,3,2,52
11,"St. Louis, MO",169,7,126,1,191,271,10,1259
11,"St. Petersburg, FL",15,2,34,0,18,51,0,180
11,"State College, PA",0,0,1,0,1,2,0,14
11,"Stillwater, OK",2,0,1,0,2,3,0,14
11,"Stockton, CA",2,0,2,0,3,5,0,11
11,"Sun Valley/Hailey/Ketchum, ID",1,1,2,0,1,5,1,53
11,"Syracuse, NY",35,2,15,0,27,42,0,268
11,"Tallahassee, FL",12,3,11,0,15,24,1,120
11,"Tampa, FL",253,17,242,4,265,471,16,1853
11,"Texarkana, AR",1,2,1,0,1,2,1,14
11,"Toledo, OH",1,0,0,0,1,2,0,12
11,"Traverse City, MI",4,0,2,0,2,6,0,48
11,"Trenton, NJ",5,1,3,0,15,16,0,47
11,"Tucson, AZ",57,9,41,0,57,97,6,392
11,"Tulsa, OK",35,9,31,0,43,74,5,297
11,"Twin Falls, ID",1,0,0,0,0,1,0,14
11,"Tyler, TX",2,1,1,0,0,3,2,21
11,"Valdosta, GA",1,2,2,0,0,3,0,14
11,"Valparaiso, FL",23,2,18,0,25,38,1,187
11,"Victoria, TX",0,1,2,0,0,3,1,12
11,"Waco, TX",2,1,1,0,3,5,1,21
11,"Walla Walla, WA",0,0,0,0,1,1,0,14
11,"Washington, DC",336,23,278,3,358,602,11,3693
11,"West Palm Beach/Palm Beach, FL",79,5,72,0,71,143,4,712
11,"White Plains, NY",26,0,22,0,22,42,2,246
11,"Wichita Falls, TX",0,1,1,0,1,2,0,14
11,"Wichita, KS",19,3,16,1,25,38,3,172
11,"Williston, ND",2,3,0,0,2,7,3,34
11,"Wilmington, NC",12,1,8,1,10,18,1,113
11,"Worcester, MA",5,0,6,0,3,6,2,34
11,"Wrangell, AK",0,0,1,0,2,2,0,14
11,"Yakutat, AK",1,0,3,0,1,4,0,14
11,"Yuma, AZ",2,1,1,0,1,4,0,30
12,"Aberdeen, SD",2,0,0,0,0,2,1,14
12,"Abilene, TX",2,0,2,0,0,3,0,33
12,"Adak Island, AK",0,0,0,0,0,0,0,2
12,"Aguadilla, PR",17,0,5,0,16,21,2,56
12,"Akron, OH",2,2,2,0,1,5,0,61
12,"Albany, GA",1,0,1,0,0,1,0,14
12,"Albany, NY",41,3,25,0,28,53,12,236
12,"Albuquerque, NM",73,2,47,2,67,100,0,434
12,"Alexandria, LA",1,0,0,0,0,1,1,35
12,"Allentown/Bethlehem/Easton, PA",4,0,7,0,8,13,0,89
12,"Alpena, MI",1,0,0,0,0,1,0,12
12,"Amarillo, TX",5,1,7,0,13,17,0,95
12,"Anchorage, AK",17,0,19,6,24,44,2,298
12,"Appleton, WI",13,4,16,0,15,28,1,123
12,"Arcata/Eureka, CA",3,0,5,0,2,9,0,34
12,"Asheville, NC",15,2,16,1,16,35,0,199
12,"Ashland, WV",1,1,2,0,2,2,1,4
12,"Aspen, CO",39,15,35,0,8,69,9,236
12,"Atlanta, GA",546,44,483,6,543,967,21,6508
12,"Atlantic City, NJ",9,1,16,0,6,19,0,76
12,"Augusta, GA",4,0,5,0,2,7,0,57
12,"Austin, TX",233,10,213,4,235,382,7,1660
12,"Bakersfield, CA",3,0,4,0,5,9,0,43
12,"Baltimore, MD",233,6,166,10,264,378,10,1866
12,"Bangor, ME",7,3,10,1,7,16,5,58
12,"Barrow, AK",1,0,0,0,0,1,0,7
12,"Baton Rouge, LA",9,1,6,0,6,12,0,83
12,"Beaumont/Port Arthur, TX",2,0,0,1,1,4,0,14
12,"Belleville, IL",4,0,3,0,2,5,0,24
12,"Bellingham, WA",4,1,4,0,3,6,0,61
12,"Bemidji, MN",3,0,2,0,0,3,1,14
12,"Bend/Redmond, OR",4,3,3,0,4,12,0,118
12,"Bethel, AK",0,0,0,0,3,3,0,14
12,"Billings, MT",2,0,3,0,1,3,1,61
12,"Binghamton, NY",0,0,1,0,0,0,0,7
12,"Birmingham, AL",32,2,28,0,31,52,1,313
12,"Bishop, CA",1,0,2,0,0,0,0,14
12,"Bismarck/Mandan, ND",4,1,2,0,1,7,3,66
12,"Bloomington/Normal, IL",1,0,2,0,1,2,0,32
12,"Boise, ID",28,2,20,0,22,48,1,401
12,"Boston, MA",290,17,214,3,266,448,26,2591
12,"Bozeman, MT",25,2,16,0,17,39,0,195
12,"Brainerd, MN",4,0,3,0,0,5,1,12
12,"Bristol/Johnson City/Kingsport, TN",4,0,2,1,4,7,0,38
12,"Brownsville, TX",6,0,5,1,5,8,1,46
12,"Brunswick, GA",1,0,0,0,0,1,0,14
12,"Buffalo, NY",63,8,45,0,51,105,3,421
12,"Burbank, CA",51,1,45,1,59,90,1,520
12,"Burlington, VT",8,1,4,0,5,12,5,109
12,"Butte, MT",1,0,0,0,0,1,0,13
12,"Casper, WY",1,1,0,0,0,2,0,7
12,"Cedar City, UT",1,0,0,0,0,1,0,12
12,"Cedar Rapids/Iowa City, IA",16,2,13,0,8,27,1,144
12,"Champaign/Urbana, IL",5,1,5,0,4,7,0,28
12,"Charleston, SC",58,3,37,1,54,83,2,472
12,"Charleston/Dunbar, WV",7,1,4,1,3,10,0,62
12,"Charlotte Amalie, VI",18,4,21,0,10,30,4,140
12,"Charlotte, NC",372,35,399,6,466,727,24,3953
12,"Charlottesville, VA",7,0,5,0,5,9,0,58
12,"Chattanooga, TN",11,1,12,0,6,19,0,130
12,"Cheyenne, WY",0,0,0,0,0,0,1,13
12,"Chicago, IL",634,47,615,10,651,1179,28,6686
12,"Christiansted, VI",1,2,8,1,3,8,3,35
12,"Cincinnati, OH",72,3,75,0,110,152,2,822
12,"Clarksburg/Fairmont, WV",0,0,0,0,0,0,0,4
12,"Cleveland, OH",80,4,84,2,112,168,5,784
12,"College Station/Bryan, TX",1,0,0,0,2,2,0,21
12,"Colorado Springs, CO",33,2,15,0,27,44,3,223
12,"Columbia, MO",1,1,0,0,3,3,0,33
12,"Columbia, SC",9,1,4,1,8,16,0,119
12,"Columbus, GA",1,0,0,0,1,1,0,20
12,"Columbus, MS",0,0,0,0,0,0,0,14
12,"Columbus, OH",113,4,89,0,97,162,1,811
12,"Concord, NC",3,0,5,0,4,6,1,14
12,"Cordova, AK",0,2,1,0,1,3,0,14
12,"Corpus Christi, TX",3,0,6,0,6,10,1,75
12,"Dallas, TX",175,1,133,4,200,276,4,1440
12,"Dallas/Fort Worth, TX",660,156,699,18,703,1256,39,5788
12,"Dayton, OH",8,1,8,1,9,17,1,151
12,"Daytona Beach, FL",2,1,2,0,4,5,0,58
12,"Deadhorse, AK",0,0,0,0,1,0,0,11
12,"Decatur, IL",4,0,1,0,0,5,0,19
12,"Denver, CO",470,19,405,3,509,813,23,5721
12,"Des Moines, IA",35,3,28,1,35,59,1,298
12,"Detroit, MI",217,40,254,2,182,445,4,2491
12,"Devils Lake, ND",0,0,0,0,0,0,0,13
12,"Dickinson, ND",0,0,0,0,0,0,2,13
12,"Dodge City, KS",0,0,1,0,1,1,0,12
12,"Dothan, AL",0,0,0,0,2,2,0,14
12,"Duluth, MN",4,0,0,0,0,2,2,34
12,"Durango, CO",3,0,3,0,3,7,0,63
12,"Eagle, CO",12,3,6,0,9,21,0,146
12,"El Paso, TX",43,1,38,1,45,70,1,304
12,"Elko, NV",0,1,0,0,0,1,0,7
12,"Elmira/Corning, NY",2,0,2,0,0,2,0,20
12,"Escanaba, MI",3,0,1,0,0,3,0,12
12,"Eugene, OR",15,1,8,0,13,21,0,150
12,"Evansville, IN",3,1,0,0,2,4,0,36
12,"Everett, WA",2,0,6,0,5,8,0,32
12,"Fairbanks, AK",6,0,5,0,5,11,0,69
12,"Fargo, ND",7,3,10,0,8,16,1,122
12,"Fayetteville, AR",23,1,22,1,20,43,0,235
12,"Fayetteville, NC",2,0,1,0,1,2,0,21
12,"Flagstaff, AZ",3,1,0,0,1,3,0,30
12,"Flint, MI",11,1,7,0,14,20,0,59
12,"Fort Dodge, IA",2,0,2,0,1,3,0,12
12,"Fort Lauderdale, FL",352,14,520,3,347,736,26,2086
12,"Fort Myers, FL",159,10,215,0,152,347,9,1035
12,"Fort Smith, AR",0,0,0,0,2,2,0,21
12,"Fort Wayne, IN",7,0,9,0,2,14,1,83
12,"Fresno, CA",16,2,11,1,19,31,0,218
12,"Gainesville, FL",2,0,0,0,1,3,1,48
12,"Garden City, KS",2,0,1,0,1,2,0,14
12,"Gillette, WY",0,1,0,0,0,1,0,14
12,"Grand Forks, ND",6,0,1,0,0,6,1,27
12,"Grand Island, NE",1,0,1,0,0,2,1,18
12,"Grand Junction, CO",1,0,4,0,2,7,0,66
12,"Grand Rapids, MI",52,4,33,1,51,80,0,389
12,"Great Falls, MT",2,0,1,0,2,5,1,52
12,"Green Bay, WI",12,3,7,0,4,20,1,89
12,"Greensboro/High Point, NC",23,2,12,0,17,28,0,217
12,"Greer, SC",31,2,23,0,26,47,0,286
12,"Guam, TT",2,0,0,0,0,2,0,14
12,"Gulfport/Biloxi, MS",2,1,6,0,3,6,0,63
12,"Gunnison, CO",1,0,0,0,0,1,0,22
12,"Hagerstown, MD",1,0,0,0,0,1,0,4
12,"Hancock/Houghton, MI",0,0,1,0,1,2,0,14
12,"Harlingen/San Benito, TX",5,0,5,0,5,9,1,79
12,"Harrisburg, PA",9,1,4,0,4,10,0,87
12,"Hartford, CT",91,2,55,3,75,120,2,396
12,"Hattiesburg/Laurel, MS",1,0,1,0,0,2,0,12
12,"Hayden, CO",10,1,7,0,7,14,1,98
12,"Hays, KS",1,0,0,0,0,1,0,14
12,"Helena, MT",0,0,0,0,0,0,1,28
12,"Hibbing, MN",2,0,0,0,0,2,1,12
12,"Hilo, HI",11,0,0,0,9,11,0,130
12,"Hilton Head, SC",1,0,2,0,0,2,0,21
12,"Honolulu, HI",107,0,33,1,83,151,6,1202
12,"Houston, TX",341,25,319,6,324,595,12,3308
12,"Huntsville, AL",12,0,11,1,10,18,0,176
12,"Idaho Falls, ID",6,1,2,0,0,7,0,48
12,"Indianapolis, IN",125,7,106,2,134,216,3,996
12,"International Falls, MN",2,1,2,0,0,3,0,12
12,"Iron Mountain/Kingsfd, MI",2,0,1,0,0,2,0,14
12,"Islip, NY",26,0,12,1,30,40,1,104
12,"Ithaca/Cortland, NY",1,1,2,0,2,3,0,14
12,"Jackson, WY",9,0,4,0,14,18,0,116
12,"Jackson/Vicksburg, MS",17,0,14,0,11,23,1,127
12,"Jacksonville, FL",95,5,76,2,86,136,5,607
12,"Jacksonville/Camp Lejeune, NC",1,0,0,0,0,1,0,21
12,"Jamestown, ND",0,0,0,0,0,0,0,13
12,"Johnstown, PA",1,0,0,0,0,1,0,14
12,"Joplin, MO",0,0,0,0,0,0,0,12
12,"Juneau, AK",3,1,4,0,4,8,0,77
12,"Kahului, HI",56,1,19,2,33,71,3,525
12,"Kalamazoo, MI",2,1,1,0,0,3,0,20
12,"Kalispell, MT",1,0,3,0,3,4,1,56
12,"Kansas City, MO",118,4,103,1,133,196,3,965
12,"Ketchikan, AK",1,1,2,0,2,4,0,42
12,"Key West, FL",17,6,39,0,14,49,14,194
12,"Killeen, TX",2,1,1,0,3,3,0,28
12,"Knoxville, TN",26,1,23,1,30,49,0,267
12,"Kodiak, AK",0,1,0,0,0,1,1,13
12,"Kona, HI",29,0,11,0,22,39,0,313
12,"Kotzebue, AK",0,1,1,0,0,1,1,7
12,"Lafayette, LA",4,1,3,0,7,11,0,76
12,"Lake Charles, LA",2,0,0,0,0,2,1,20
12,"Lansing, MI",7,2,7,0,1,9,0,26
12,"Laramie, WY",0,0,0,0,0,0,1,12
12,"Laredo, TX",2,0,3,0,1,3,0,29
12,"Las Vegas, NV",417,33,506,7,519,873,13,3686
12,"Latrobe, PA",0,0,2,0,0,2,0,7
12,"Lawton/Fort Sill, OK",0,2,1,0,1,2,0,21
12,"Lewiston, ID",2,0,2,0,0,3,0,21
12,"Lexington, KY",14,1,11,0,8,21,0,178
12,"Liberal, KS",0,0,0,0,0,0,0,12
12,"Lihue, HI",34,0,7,1,30,41,0,305
12,"Lincoln, NE",0,0,1,0,1,1,0,7
12,"Little Rock, AR",21,0,15,0,22,34,0,224
12,"Long Beach, CA",35,1,16,0,44,55,0,344
12,"Longview, TX",0,1,0,0,0,1,0,14
12,"Los Angeles, CA",392,33,358,11,309,636,10,3636
12,"Louisville, KY",67,6,49,2,53,108,3,465
12,"Lubbock, TX",14,2,9,0,19,24,0,126
12,"Madison, WI",22,4,25,2,24,48,1,219
12,"Manchester, NH",9,1,8,0,13,19,0,97
12,"Manhattan/Ft. Riley, KS",0,0,1,0,1,2,0,14
12,"Marquette, MI",1,0,1,0,3,4,0,14
12,"Mason City, IA",1,0,0,0,1,2,0,12
12,"Medford, OR",4,0,1,0,3,7,0,80
12,"Melbourne, FL",8,0,4,0,2,9,0,57
12,"Memphis, TN",52,2,42,0,55,92,3,417
12,"Meridian, MS",1,0,0,0,1,2,0,12
12,"Miami, FL",340,40,533,4,335,723,128,2389
12,"Midland/Odessa, TX",15,0,18,1,17,29,0,166
12,"Milwaukee, WI",95,3,66,2,77,139,2,602
12,"Minneapolis, MN",181,45,194,2,173,364,41,2357
12,"Minot, ND",5,1,2,0,0,6,2,42
12,"Mission/McAllen/Edinburg, TX",10,0,7,0,6,13,1,66
12,"Missoula, MT",5,0,3,0,2,6,0,59
12,"Mobile, AL",1,0,2,0,3,6,1,48
12,"Moline, IL",2,1,5,0,7,10,0,87
12,"Monroe, LA",0,1,2,0,1,2,0,35
12,"Monterey, CA",5,0,4,0,6,9,0,66
12,"Montgomery, AL",4,0,4,0,4,5,0,47
12,"Montrose/Delta, CO",9,0,5,0,4,13,0,88
12,"Mosinee, WI",1,0,3,0,0,3,1,14
12,"Myrtle Beach, SC",24,1,26,0,16,44,0,247
12,"Nashville, TN",207,14,116,3,240,338,7,1914
12,"New Orleans, LA",133,5,112,3,131,219,6,1021
12,"New York, NY",595,51,543,4,540,1010,46,5349
12,"Newark, NJ",252,13,171,5,204,365,26,2422
12,"Newburgh/Poughkeepsie, NY",0,0,1,0,1,1,0,8
12,"Niagara Falls, NY",2,1,3,0,0,3,0,14
12,"Nome, AK",0,0,0,0,1,1,0,7
12,"Norfolk, VA",49,2,29,0,40,78,1,369
12,"North Bend/Coos Bay, OR",0,0,0,0,0,0,0,4
12,"North Platte, NE",0,0,0,0,0,0,1,12
12,"Oakland, CA",85,1,44,2,99,136,2,804
12,"Oklahoma City, OK",48,4,28,0,44,71,2,404
12,"Omaha, NE",81,5,47,0,58,105,2,458
12,"Ontario, CA",57,1,34,0,61,95,1,473
12,"Orlando, FL",526,32,614,6,548,1019,25,3562
12,"Pago Pago, TT",0,0,0,0,0,0,0,2
12,"Palm Springs, CA",37,3,40,0,38,67,0,392
12,"Panama City, FL",14,1,10,0,17,27,0,167
12,"Pasco/Kennewick/Richland, WA",2,0,2,0,3,4,1,87
12,"Pellston, MI",3,0,0,0,0,3,0,12
12,"Pensacola, FL",34,1,26,0,24,54,1,261
12,"Peoria, IL",6,0,9,0,6,13,0,72
12,"Petersburg, AK",0,0,0,0,1,1,0,14
12,"Philadelphia, PA",205,18,189,2,215,348,11,1709
