week_number,origin_city,bool_carrier_delay_min,bool_weather_delay_min,bool_traffic_delay_min,bool_security_delay_min,bool_late_aircraft_delay_min,is_late,cancelled,flight_number
6,"Hilo, HI",2,0,0,0,2,2,1,133
6,"Hilton Head, SC",0,0,1,0,3,3,0,14
6,"Honolulu, HI",88,2,20,0,52,115,7,1146
6,"Houston, TX",219,6,222,5,162,388,4,3017
6,"Huntsville, AL",14,2,8,0,11,20,0,154
6,"Idaho Falls, ID",3,3,4,0,2,8,0,45
6,"Indianapolis, IN",39,0,27,0,31,63,2,802
6,"International Falls, MN",2,1,0,0,0,2,0,12
6,"Iron Mountain/Kingsfd, MI",0,0,0,0,0,0,0,14
6,"Islip, NY",2,1,1,0,3,3,0,104
6,"Ithaca/Cortland, NY",0,0,0,0,0,0,0,14
6,"Jackson, WY",20,6,25,0,18,37,2,123
6,"Jackson/Vicksburg, MS",1,1,6,0,5,10,0,116
6,"Jacksonville, FL",29,0,36,0,31,60,1,495
6,"Jacksonville/Camp Lejeune, NC",0,0,0,0,0,0,0,15
6,"Jamestown, ND",1,1,1,0,1,3,1,13
6,"Johnstown, PA",0,0,0,0,0,0,0,14
6,"Joplin, MO",0,0,0,0,0,0,0,12
6,"Juneau, AK",3,0,1,0,3,5,0,77
6,"Kahului, HI",24,2,11,1,31,45,1,497
6,"Kalamazoo, MI",1,0,0,0,0,1,0,19
6,"Kalispell, MT",4,0,10,0,3,11,0,53
6,"Kansas City, MO",46,2,60,0,39,89,1,848
6,"Ketchikan, AK",0,0,1,0,0,1,0,42
6,"Key West, FL",26,2,28,0,21,44,6,193
6,"Killeen, TX",1,1,2,0,1,2,0,28
6,"Knoxville, TN",10,0,14,0,6,19,0,247
6,"Kodiak, AK",0,1,1,0,0,1,0,14
6,"Kona, HI",22,0,9,0,22,26,2,309
6,"Kotzebue, AK",0,0,1,0,1,1,1,7
6,"La Crosse, WI",0,0,0,0,0,0,0,2
6,"Lafayette, LA",4,5,5,0,1,9,0,48
6,"Lake Charles, LA",1,3,1,0,0,4,0,21
6,"Lansing, MI",2,0,2,0,1,3,0,25
6,"Laramie, WY",3,1,0,0,0,4,0,12
6,"Laredo, TX",0,0,3,0,6,6,0,29
6,"Las Vegas, NV",310,13,285,5,400,606,5,3366
6,"Latrobe, PA",0,0,0,0,1,1,0,7
6,"Lawton/Fort Sill, OK",2,1,2,0,0,3,0,21
6,"Lewiston, ID",1,0,2,0,1,2,0,21
6,"Lexington, KY",13,2,7,1,8,20,0,142
6,"Lihue, HI",15,1,5,1,19,22,4,293
6,"Lincoln, NE",0,0,0,0,0,0,0,7
6,"Little Rock, AR",12,4,11,0,10,27,0,205
6,"Long Beach, CA",19,1,17,0,31,41,2,335
6,"Longview, TX",2,0,0,0,1,3,0,14
6,"Los Angeles, CA",285,32,275,6,211,525,7,3358
6,"Louisville, KY",15,1,22,1,11,33,1,390
6,"Lubbock, TX",11,2,15,0,12,20,1,105
6,"Madison, WI",12,7,14,0,6,28,0,200
6,"Manchester, NH",2,0,3,0,3,6,0,77
6,"Manhattan/Ft. Riley, KS",1,0,1,0,0,1,0,21
6,"Marquette, MI",1,1,1,0,0,3,0,14
6,"Mason City, IA",1,0,1,0,1,2,0,12
6,"Medford, OR",3,2,3,0,3,6,0,78
6,"Melbourne, FL",1,0,1,0,2,3,0,51
6,"Memphis, TN",18,4,21,0,10,34,0,375
6,"Meridian, MS",0,0,0,0,1,1,0,12
6,"Miami, FL",339,5,352,10,226,525,3,2270
6,"Midland/Odessa, TX",8,1,8,0,9,20,0,155
6,"Milwaukee, WI",14,1,27,0,20,39,0,479
6,"Minneapolis, MN",150,21,118,0,53,229,2,2059
6,"Minot, ND",3,4,6,0,0,7,5,42
6,"Mission/McAllen/Edinburg, TX",4,0,4,0,5,9,0,73
6,"Missoula, MT",4,1,3,0,2,8,0,51
6,"Mobile, AL",3,0,3,0,4,6,0,65
6,"Moline, IL",5,1,6,0,2,10,0,79
6,"Monroe, LA",0,0,3,0,1,3,0,35
6,"Monterey, CA",7,1,8,0,6,14,1,70
6,"Montgomery, AL",8,3,8,0,5,14,0,46
6,"Montrose/Delta, CO",8,0,11,0,10,16,0,84
6,"Mosinee, WI",0,1,1,0,0,1,0,14
6,"Myrtle Beach, SC",3,0,4,0,5,8,1,177
6,"Nashville, TN",85,1,111,0,80,175,0,1677
6,"New Orleans, LA",79,1,76,1,78,133,0,935
6,"New York, NY",257,2,139,2,154,399,8,5179
6,"Newark, NJ",80,2,63,0,48,126,4,2349
6,"Newburgh/Poughkeepsie, NY",1,0,0,0,0,1,0,6
6,"Niagara Falls, NY",3,0,0,0,1,3,0,8
6,"Nome, AK",1,0,0,0,1,2,1,7
6,"Norfolk, VA",17,0,32,0,14,41,1,339
6,"North Bend/Coos Bay, OR",0,0,1,0,1,2,0,4
6,"North Platte, NE",2,0,0,0,0,2,0,12
6,"Oakland, CA",62,2,44,0,63,107,5,769
6,"Oklahoma City, OK",30,6,38,0,14,64,0,385
6,"Omaha, NE",23,2,22,0,15,40,0,434
6,"Ontario, CA",25,0,29,0,35,57,1,412
6,"Orlando, FL",272,9,267,8,161,416,1,3156
6,"Pago Pago, TT",0,0,0,0,0,0,0,2
6,"Palm Springs, CA",25,2,39,0,16,56,2,319
6,"Panama City, FL",4,0,6,0,5,8,0,91
6,"Pasco/Kennewick/Richland, WA",3,2,2,0,2,7,0,78
6,"Pellston, MI",0,0,0,0,0,0,0,12
6,"Pensacola, FL",13,2,15,0,12,21,0,189
6,"Peoria, IL",4,5,5,0,0,10,0,66
6,"Petersburg, AK",0,0,0,0,2,2,0,14
6,"Philadelphia, PA",61,0,66,2,61,120,1,1552
6,"Phoenix, AZ",296,19,230,2,353,543,2,3524
6,"Pittsburgh, PA",15,0,20,0,19,42,1,738
6,"Plattsburgh, NY",0,0,0,0,0,0,0,6
6,"Pocatello, ID",1,0,0,0,0,1,0,14
6,"Ponce, PR",1,0,1,0,1,1,0,16
6,"Portland, ME",2,0,1,0,3,3,0,136
6,"Portland, OR",50,1,82,0,38,121,1,947
6,"Portsmouth, NH",0,0,0,0,0,0,0,4
6,"Prescott, AZ",2,1,1,0,0,3,1,14
6,"Providence, RI",6,0,3,0,6,8,0,211
6,"Provo, UT",4,0,0,0,1,4,0,36
6,"Punta Gorda, FL",11,1,9,0,4,13,0,115
6,"Raleigh/Durham, NC",51,1,66,0,47,115,2,1011
6,"Rapid City, SD",4,1,7,0,3,9,0,70
6,"Redding, CA",0,0,1,0,3,3,0,21
6,"Reno, NV",21,1,43,1,25,58,1,336
6,"Rhinelander, WI",0,0,1,0,0,1,0,14
6,"Richmond, VA",19,0,29,0,13,40,0,296
6,"Riverton/Lander, WY",2,0,0,0,0,2,0,9
6,"Roanoke, VA",3,0,3,0,0,4,0,63
6,"Rochester, MN",0,1,0,0,0,1,0,19
6,"Rochester, NY",10,0,6,0,6,14,0,210
6,"Rock Springs, WY",0,0,0,0,0,0,0,9
6,"Rockford, IL",0,1,0,0,1,1,0,13
6,"Roswell, NM",1,2,2,0,0,3,0,14
6,"Sacramento, CA",48,2,56,2,53,100,3,903
6,"Saginaw/Bay City/Midland, MI",1,1,1,0,1,3,0,39
6,"Saipan, TT",0,0,0,0,0,0,0,7
6,"Salina, KS",0,0,0,0,1,1,0,14
6,"Salt Lake City, UT",217,21,230,0,101,370,1,2084
6,"San Angelo, TX",1,0,2,0,2,4,0,21
6,"San Antonio, TX",33,4,62,0,52,95,0,718
6,"San Diego, CA",87,8,113,3,137,235,7,1561
6,"San Francisco, CA",211,8,211,2,261,474,16,2229
6,"San Jose, CA",53,2,57,0,55,109,1,843
6,"San Juan, PR",79,7,105,0,86,149,5,614
6,"San Luis Obispo, CA",7,1,7,0,2,11,3,74
6,"Sanford, FL",7,2,4,0,1,11,0,157
6,"Santa Ana, CA",51,5,79,0,69,139,4,810
6,"Santa Barbara, CA",11,3,17,0,15,30,7,123
6,"Santa Fe, NM",5,1,2,0,1,7,0,28
6,"Santa Maria, CA",0,0,0,0,0,0,0,2
6,"Santa Rosa, CA",3,0,9,0,6,12,0,54
6,"Sarasota/Bradenton, FL",15,0,26,0,17,36,0,355
6,"Sault Ste. Marie, MI",3,0,1,0,0,3,0,14
6,"Savannah, GA",14,0,10,0,14,21,0,299
6,"Scottsbluff, NE",3,0,0,0,0,2,0,12
6,"Scranton/Wilkes-Barre, PA",2,0,1,0,2,3,0,31
6,"Seattle, WA",115,12,177,1,79,262,2,2569
6,"Sheridan, WY",2,0,1,0,1,3,0,14
6,"Shreveport, LA",3,2,7,0,5,10,0,70
6,"Sioux City, IA",1,0,0,0,0,1,0,14
6,"Sioux Falls, SD",16,5,8,0,9,30,1,132
6,"Sitka, AK",0,0,0,0,0,0,0,21
6,"South Bend, IN",9,2,3,0,4,11,0,115
6,"Spokane, WA",13,0,17,0,13,28,1,284
6,"Springfield, IL",0,0,0,0,0,0,0,2
6,"Springfield, MO",9,1,19,2,7,21,0,133
6,"St. Cloud, MN",1,0,0,0,1,1,0,4
6,"St. George, UT",6,0,3,0,1,8,0,47
6,"St. Louis, MO",60,3,75,0,59,122,2,1096
6,"St. Petersburg, FL",3,1,1,0,2,5,0,115
6,"Stillwater, OK",2,0,0,0,0,2,0,14
6,"Stockton, CA",1,0,2,0,3,2,0,8
6,"Sun Valley/Hailey/Ketchum, ID",9,4,5,0,2,16,0,53
6,"Syracuse, NY",10,0,9,0,7,16,0,251
6,"Tallahassee, FL",8,0,12,0,12,20,0,110
6,"Tampa, FL",60,2,72,1,73,128,1,1499
6,"Texarkana, AR",1,1,1,0,0,2,0,14
6,"Toledo, OH",1,0,1,0,1,1,0,7
6,"Traverse City, MI",3,4,1,0,5,11,0,46
6,"Trenton, NJ",0,0,0,0,1,1,0,54
6,"Tucson, AZ",27,5,35,0,25,58,1,341
6,"Tulsa, OK",20,2,27,0,14,39,0,277
6,"Twin Falls, ID",4,0,1,0,0,3,0,14
6,"Tyler, TX",5,1,3,0,0,6,0,21
6,"Valdosta, GA",0,1,0,0,0,1,0,14
6,"Valparaiso, FL",2,1,11,0,9,14,0,122
6,"Victoria, TX",1,0,0,0,0,1,0,12
6,"Waco, TX",1,1,1,0,0,1,0,21
6,"Walla Walla, WA",0,0,1,0,1,2,1,14
6,"Washington, DC",138,5,131,0,144,288,4,3572
6,"West Palm Beach/Palm Beach, FL",37,1,34,0,30,58,0,644
6,"White Plains, NY",13,0,2,0,6,15,0,247
6,"Wichita Falls, TX",1,1,0,0,0,2,0,14
6,"Wichita, KS",15,1,15,0,5,22,0,166
6,"Williston, ND",10,4,7,0,0,16,3,34
6,"Wilmington, NC",2,1,4,0,5,7,0,115
6,"Worcester, MA",2,0,0,0,1,2,0,25
6,"Wrangell, AK",1,0,0,0,0,1,0,14
6,"Yakutat, AK",0,0,0,0,1,1,0,14
6,"Yuma, AZ",0,1,4,0,2,5,0,25
7,"Aberdeen, SD",1,1,0,0,0,2,0,14
7,"Abilene, TX",0,0,4,0,1,4,0,34
7,"Adak Island, AK",0,0,0,0,0,0,0,2
7,"Aguadilla, PR",3,0,5,0,7,9,4,49
7,"Akron, OH",7,0,5,0,1,8,0,59
7,"Albany, GA",3,0,0,0,0,3,0,14
7,"Albany, NY",24,3,40,0,14,48,2,215
7,"Albuquerque, NM",22,1,19,0,21,38,1,388
7,"Alexandria, LA",1,0,1,0,2,3,1,34
7,"Allentown/Bethlehem/Easton, PA",7,1,13,0,5,18,3,78
7,"Alpena, MI",1,1,1,0,0,2,0,12
7,"Amarillo, TX",8,0,5,0,1,9,0,95
7,"Anchorage, AK",8,1,16,0,6,20,1,258
7,"Appleton, WI",14,0,6,0,5,20,0,102
7,"Arcata/Eureka, CA",8,1,6,0,1,15,0,33
7,"Asheville, NC",9,0,14,0,11,22,1,178
7,"Ashland, WV",3,0,3,0,4,4,0,4
7,"Aspen, CO",20,22,54,4,19,94,10,220
7,"Atlanta, GA",573,25,421,1,275,833,17,5829
7,"Atlantic City, NJ",11,1,25,0,9,31,1,70
7,"Augusta, GA",5,0,3,0,1,6,0,54
7,"Austin, TX",97,5,89,1,124,207,3,1391
7,"Bakersfield, CA",3,0,1,0,0,4,0,42
7,"Baltimore, MD",198,4,229,1,161,355,9,1653
7,"Bangor, ME",3,0,8,0,6,10,4,58
7,"Barrow, AK",0,1,3,0,0,2,1,7
7,"Baton Rouge, LA",11,0,3,0,5,11,1,93
7,"Beaumont/Port Arthur, TX",1,0,1,0,1,2,0,14
7,"Belleville, IL",0,3,2,0,3,4,0,13
7,"Bellingham, WA",2,0,3,0,2,3,0,48
7,"Bemidji, MN",1,0,0,0,0,1,0,14
7,"Bend/Redmond, OR",17,15,35,1,7,47,2,112
7,"Bethel, AK",2,1,6,2,2,7,0,14
7,"Billings, MT",9,1,13,0,1,18,0,57
7,"Binghamton, NY",2,0,1,0,1,2,0,7
7,"Birmingham, AL",23,9,19,0,28,46,2,286
7,"Bishop, CA",1,0,4,0,5,7,0,12
7,"Bismarck/Mandan, ND",5,1,4,0,2,7,0,60
7,"Bloomington/Normal, IL",2,2,5,0,2,6,0,32
7,"Boise, ID",22,4,28,0,20,51,0,352
7,"Boston, MA",285,12,361,5,148,493,90,2440
7,"Bozeman, MT",9,0,26,0,11,34,0,189
7,"Brainerd, MN",0,0,0,0,0,0,0,12
7,"Bristol/Johnson City/Kingsport, TN",2,0,1,0,2,4,0,36
7,"Brownsville, TX",0,0,0,0,0,0,0,25
7,"Brunswick, GA",2,0,1,0,0,2,0,14
7,"Buffalo, NY",38,9,68,3,39,90,10,380
7,"Burbank, CA",24,1,42,0,40,80,0,499
7,"Burlington, VT",9,7,22,0,8,30,2,113
7,"Butte, MT",0,0,0,0,0,0,0,13
7,"Casper, WY",0,0,0,0,0,0,0,7
7,"Cedar City, UT",0,0,0,0,0,0,0,12
7,"Cedar Rapids/Iowa City, IA",13,0,11,0,11,24,1,136
7,"Champaign/Urbana, IL",0,1,1,0,2,2,0,28
7,"Charleston, SC",29,1,28,1,36,54,7,407
7,"Charleston/Dunbar, WV",11,1,6,0,3,14,0,58
7,"Charlotte Amalie, VI",13,0,26,0,25,36,0,124
7,"Charlotte, NC",453,18,416,30,421,732,15,3771
7,"Charlottesville, VA",3,0,5,0,0,5,3,57
7,"Chattanooga, TN",4,3,6,0,10,13,0,112
7,"Cheyenne, WY",0,0,3,0,2,3,0,13
7,"Chicago, IL",392,16,311,4,292,677,26,5939
7,"Christiansted, VI",4,0,9,0,8,12,1,33
7,"Cincinnati, OH",49,15,92,0,46,128,13,714
7,"Clarksburg/Fairmont, WV",1,1,1,0,2,2,0,3
7,"Cleveland, OH",55,4,83,0,61,126,11,707
7,"College Station/Bryan, TX",1,0,0,0,0,1,0,21
7,"Colorado Springs, CO",15,2,23,0,15,34,7,205
7,"Columbia, MO",2,2,3,0,3,5,0,31
7,"Columbia, SC",8,0,9,2,9,17,2,115
7,"Columbus, GA",2,2,1,0,0,4,0,16
7,"Columbus, MS",0,0,0,0,0,0,0,14
7,"Columbus, OH",49,11,92,9,45,121,13,743
7,"Concord, NC",1,0,4,0,3,5,1,14
7,"Cordova, AK",0,0,0,0,1,1,0,14
7,"Corpus Christi, TX",4,0,1,0,1,4,0,74
7,"Dallas, TX",141,1,53,1,121,179,4,1330
7,"Dallas/Fort Worth, TX",554,6,301,1,407,757,9,5392
7,"Dayton, OH",17,3,16,0,9,28,2,130
7,"Daytona Beach, FL",2,0,0,0,2,3,0,62
7,"Deadhorse, AK",0,0,0,0,0,0,0,11
7,"Decatur, IL",2,1,2,0,2,5,0,19
7,"Denver, CO",714,124,687,9,513,1122,64,5241
7,"Des Moines, IA",17,10,34,0,13,53,2,278
7,"Detroit, MI",174,22,174,0,90,306,13,2111
7,"Devils Lake, ND",1,1,2,0,2,4,0,13
7,"Dickinson, ND",2,0,0,0,0,2,0,12
7,"Dodge City, KS",2,0,1,0,1,3,0,12
7,"Dothan, AL",0,0,0,0,0,0,0,14
7,"Duluth, MN",2,0,2,0,1,3,0,30
7,"Durango, CO",6,1,2,0,1,8,1,61
7,"Eagle, CO",15,2,13,0,14,25,1,146
7,"El Paso, TX",9,0,9,0,11,16,0,276
7,"Elko, NV",0,0,0,0,0,0,0,7
7,"Elmira/Corning, NY",5,1,5,0,2,9,0,23
7,"Escanaba, MI",0,0,0,0,0,0,0,12
7,"Eugene, OR",6,2,5,0,5,12,0,130
7,"Evansville, IN",1,0,2,0,2,4,0,32
7,"Everett, WA",0,0,4,0,1,4,0,26
7,"Fairbanks, AK",3,0,6,0,0,6,0,45
7,"Fargo, ND",7,1,7,0,4,12,0,124
7,"Fayetteville, AR",15,7,24,0,11,41,1,217
7,"Fayetteville, NC",2,0,1,0,1,3,0,24
7,"Flagstaff, AZ",3,0,0,0,1,3,0,30
7,"Flint, MI",7,0,14,0,8,20,0,48
7,"Fort Dodge, IA",0,0,0,0,0,0,0,12
7,"Fort Lauderdale, FL",377,77,348,15,382,629,32,1956
7,"Fort Myers, FL",109,3,76,0,162,206,6,918
7,"Fort Smith, AR",1,0,4,0,2,4,0,21
7,"Fort Wayne, IN",6,2,13,0,3,18,0,75
7,"Fresno, CA",10,1,7,1,8,20,0,200
7,"Gainesville, FL",0,0,2,0,1,1,0,43
7,"Garden City, KS",0,1,2,0,0,2,0,14
7,"Gillette, WY",3,0,2,0,0,3,0,14
7,"Grand Forks, ND",3,0,1,0,0,3,0,26
7,"Grand Island, NE",0,0,0,0,0,0,0,18
7,"Grand Junction, CO",8,0,3,0,4,14,0,70
7,"Grand Rapids, MI",20,18,46,0,29,65,4,353
7,"Great Falls, MT",16,0,11,0,1,16,1,48
7,"Green Bay, WI",4,1,4,0,1,8,0,81
7,"Greensboro/High Point, NC",11,0,6,0,10,19,6,212
7,"Greer, SC",15,1,10,0,13,27,10,273
7,"Guam, TT",0,0,0,0,0,0,0,14
7,"Gulfport/Biloxi, MS",3,0,0,0,1,3,0,56
7,"Gunnison, CO",3,0,1,0,0,3,1,22
7,"Hagerstown, MD",2,0,2,0,1,2,0,4
7,"Hancock/Houghton, MI",1,0,1,0,1,2,0,14
7,"Harlingen/San Benito, TX",2,0,2,0,3,6,0,78
7,"Harrisburg, PA",3,3,13,0,4,16,3,86
7,"Hartford, CT",43,0,75,0,31,96,12,375
7,"Hattiesburg/Laurel, MS",0,0,1,0,2,2,0,12
7,"Hayden, CO",15,1,17,0,21,27,1,102
7,"Hays, KS",1,0,2,0,1,2,0,14
7,"Helena, MT",5,2,3,0,1,8,1,35
7,"Hibbing, MN",2,0,0,0,0,2,0,12
7,"Hilo, HI",12,4,1,0,18,18,1,133
7,"Hilton Head, SC",1,0,1,0,1,1,0,18
7,"Honolulu, HI",167,19,23,0,144,215,18,1156
7,"Houston, TX",233,2,208,0,163,384,15,3046
7,"Huntsville, AL",7,1,9,2,11,17,0,156
7,"Idaho Falls, ID",2,2,1,0,2,6,1,41
7,"Indianapolis, IN",73,26,114,0,74,162,17,825
7,"International Falls, MN",0,0,0,0,0,0,0,12
7,"Iron Mountain/Kingsfd, MI",1,1,1,0,0,2,0,14
7,"Islip, NY",15,5,26,0,14,36,5,112
7,"Ithaca/Cortland, NY",1,1,1,0,1,3,1,14
7,"Jackson, WY",22,10,30,1,23,48,0,125
7,"Jackson/Vicksburg, MS",8,0,4,0,6,11,0,118
7,"Jacksonville, FL",39,3,35,0,64,83,6,518
7,"Jacksonville/Camp Lejeune, NC",1,0,0,0,0,1,0,19
7,"Jamestown, ND",1,0,1,0,1,2,0,13
7,"Johnstown, PA",1,0,0,0,0,1,3,14
7,"Joplin, MO",3,0,0,0,0,3,0,12
7,"Juneau, AK",2,0,0,0,1,3,1,77
7,"Kahului, HI",62,11,12,0,85,101,5,502
7,"Kalamazoo, MI",1,1,1,0,0,2,0,16
7,"Kalispell, MT",3,1,10,0,1,10,0,53
7,"Kansas City, MO",54,6,53,1,59,105,6,842
7,"Ketchikan, AK",2,0,2,0,2,3,1,42
7,"Key West, FL",28,9,20,0,42,49,5,194
7,"Killeen, TX",2,0,2,0,1,3,0,28
7,"Knoxville, TN",14,3,13,0,16,29,1,246
7,"Kodiak, AK",0,0,0,0,0,0,0,14
7,"Kona, HI",41,11,17,0,57,69,11,311
7,"Kotzebue, AK",0,0,0,0,0,0,0,7
7,"Lafayette, LA",4,5,0,0,5,7,0,51
7,"Lake Charles, LA",4,0,1,0,1,5,0,21
7,"Lansing, MI",0,1,1,0,1,2,0,22
7,"Laramie, WY",0,0,0,0,0,0,1,12
7,"Laredo, TX",1,0,0,0,3,4,0,29
7,"Las Vegas, NV",325,8,217,1,239,475,6,3411
7,"Latrobe, PA",0,1,3,0,2,3,0,7
7,"Lawton/Fort Sill, OK",0,2,0,0,0,2,1,20
7,"Lewiston, ID",1,2,2,0,1,4,0,21
7,"Lexington, KY",10,3,15,0,9,23,1,144
7,"Liberal, KS",0,0,0,0,1,1,0,11
7,"Lihue, HI",35,10,4,0,53,61,6,293
7,"Lincoln, NE",1,0,0,0,0,1,0,13
7,"Little Rock, AR",11,4,7,0,11,21,2,203
7,"Long Beach, CA",18,0,14,0,19,34,0,335
7,"Longview, TX",1,0,1,0,1,2,0,14
7,"Los Angeles, CA",303,17,304,4,219,537,12,3389
7,"Louisville, KY",20,3,39,0,22,50,5,396
7,"Lubbock, TX",7,1,4,0,3,11,0,105
7,"Madison, WI",9,2,11,0,3,22,2,193
7,"Manchester, NH",4,0,11,0,6,14,1,80
7,"Manhattan/Ft. Riley, KS",1,0,2,0,0,2,0,17
7,"Marquette, MI",0,0,0,0,1,1,0,14
7,"Mason City, IA",0,0,0,0,0,0,0,12
7,"Medford, OR",1,0,10,0,2,11,0,81
7,"Melbourne, FL",4,0,2,0,3,5,0,53
7,"Memphis, TN",21,1,22,0,16,44,3,370
7,"Meridian, MS",0,1,0,0,1,2,0,12
7,"Miami, FL",309,83,251,3,365,559,15,2310
7,"Midland/Odessa, TX",5,0,5,0,6,12,1,151
7,"Milwaukee, WI",30,0,40,0,29,69,8,504
7,"Minneapolis, MN",166,28,175,0,43,304,6,2048
7,"Minot, ND",4,0,2,0,1,4,1,42
7,"Mission/McAllen/Edinburg, TX",3,0,6,0,5,9,0,66
7,"Missoula, MT",3,0,3,1,2,6,0,50
7,"Mobile, AL",7,2,2,0,2,7,0,53
7,"Moline, IL",5,0,5,0,2,9,0,78
7,"Monroe, LA",0,0,0,0,2,2,0,35
7,"Monterey, CA",4,0,2,0,3,7,0,72
7,"Montgomery, AL",5,2,1,0,2,7,1,43
7,"Montrose/Delta, CO",7,1,6,0,10,13,1,85
7,"Mosinee, WI",0,0,0,0,0,0,0,14
7,"Myrtle Beach, SC",7,0,12,0,10,23,4,208
7,"Nashville, TN",122,4,136,1,139,236,12,1669
7,"New Orleans, LA",101,6,66,1,106,174,4,990
7,"New York, NY",594,112,865,1,466,1211,321,5279
7,"Newark, NJ",271,40,374,3,192,508,110,2369
7,"Newburgh/Poughkeepsie, NY",1,0,1,0,2,2,0,8
7,"Niagara Falls, NY",1,2,3,0,2,3,0,10
7,"Nome, AK",0,0,0,0,0,0,0,7
7,"Norfolk, VA",16,2,37,1,30,51,8,339
7,"North Bend/Coos Bay, OR",0,0,2,0,0,2,0,3
7,"North Platte, NE",1,0,1,0,1,2,1,12
7,"Oakland, CA",56,6,44,0,52,107,2,762
7,"Oklahoma City, OK",21,4,30,0,16,52,3,374
7,"Omaha, NE",31,2,28,0,31,60,4,419
7,"Ontario, CA",28,4,25,0,33,57,1,416
7,"Orlando, FL",494,53,426,8,535,820,32,3275
7,"Pago Pago, TT",1,0,0,0,1,1,0,2
7,"Palm Springs, CA",20,3,48,1,24,66,2,344
7,"Panama City, FL",3,2,6,0,12,16,0,107
7,"Pasco/Kennewick/Richland, WA",7,0,4,0,0,8,0,82
7,"Pellston, MI",0,2,1,0,0,2,0,12
7,"Pensacola, FL",10,2,16,0,23,32,1,217
7,"Peoria, IL",9,1,9,0,4,14,0,68
7,"Petersburg, AK",0,0,1,0,1,1,1,14
7,"Philadelphia, PA",140,28,271,1,145,348,15,1551
7,"Phoenix, AZ",260,6,261,2,217,455,5,3676
7,"Pittsburgh, PA",61,4,114,0,50,134,18,751
7,"Plattsburgh, NY",1,2,7,0,3,7,0,15
7,"Pocatello, ID",0,0,0,0,0,0,0,14
7,"Ponce, PR",1,0,0,0,2,2,0,22
7,"Portland, ME",6,1,6,0,7,13,3,139
7,"Portland, OR",62,9,97,1,38,150,2,953
7,"Portsmouth, NH",0,0,2,0,0,2,0,7
7,"Prescott, AZ",3,0,2,0,0,3,0,14
7,"Providence, RI",15,2,46,0,21,53,10,222
7,"Provo, UT",0,0,0,0,0,0,0,36
7,"Punta Gorda, FL",23,1,19,0,25,35,0,144
7,"Raleigh/Durham, NC",68,1,78,0,84,139,15,993
7,"Rapid City, SD",9,1,12,0,0,15,1,67
7,"Redding, CA",2,1,2,0,0,3,0,21
7,"Reno, NV",18,0,21,1,13,38,1,346
7,"Rhinelander, WI",1,1,0,0,0,2,0,14
7,"Richmond, VA",28,1,34,1,24,54,7,300
7,"Riverton/Lander, WY",1,0,1,0,0,1,1,9
7,"Roanoke, VA",4,0,5,0,3,8,2,52
7,"Rochester, MN",0,0,0,0,0,0,0,21
7,"Rochester, NY",28,3,40,0,24,50,5,213
7,"Rock Springs, WY",1,0,0,0,0,1,0,9
7,"Rockford, IL",5,0,5,0,5,5,0,15
7,"Roswell, NM",3,0,1,0,0,3,0,14
7,"Sacramento, CA",43,2,34,1,55,89,3,885
7,"Saginaw/Bay City/Midland, MI",2,1,2,0,2,5,0,34
7,"Saipan, TT",0,0,0,0,0,0,0,7
7,"Salina, KS",2,0,0,0,0,2,0,14
7,"Salt Lake City, UT",149,10,110,2,85,237,4,2040
7,"San Angelo, TX",0,0,0,1,1,2,0,21
7,"San Antonio, TX",38,1,39,0,38,73,3,721
7,"San Diego, CA",92,8,136,2,115,230,3,1572
7,"San Francisco, CA",280,10,277,0,289,563,7,2316
7,"San Jose, CA",47,0,41,0,41,87,2,846
7,"San Juan, PR",91,3,97,2,105,166,10,631
7,"San Luis Obispo, CA",3,2,9,0,1,11,1,78
7,"Sanford, FL",40,7,32,0,38,62,0,187
7,"Santa Ana, CA",37,3,69,1,59,111,1,819
7,"Santa Barbara, CA",9,2,19,0,13,28,2,124
7,"Santa Fe, NM",1,0,0,0,1,2,0,28
7,"Santa Maria, CA",0,0,0,0,0,0,0,2
7,"Santa Rosa, CA",1,0,10,0,14,20,0,55
7,"Sarasota/Bradenton, FL",36,5,36,0,65,87,3,372
7,"Sault Ste. Marie, MI",2,0,0,0,0,2,0,14
7,"Savannah, GA",19,7,10,0,20,32,4,316
7,"Scottsbluff, NE",1,1,2,0,2,4,0,12
7,"Scranton/Wilkes-Barre, PA",1,0,3,0,2,5,1,28
7,"Seattle, WA",170,10,230,0,125,370,4,2659
7,"Sheridan, WY",1,1,2,0,1,3,0,14
7,"Shreveport, LA",7,2,5,1,5,11,0,66
7,"Sioux City, IA",1,0,3,0,2,3,0,14
7,"Sioux Falls, SD",8,6,15,0,9,22,1,141
7,"Sitka, AK",0,0,0,0,1,1,0,21
7,"South Bend, IN",8,0,6,1,5,14,0,113
7,"Spokane, WA",21,6,35,0,16,45,0,282
7,"Springfield, IL",0,0,1,0,0,1,0,2
7,"Springfield, MO",10,2,11,0,7,18,0,127
7,"St. Cloud, MN",0,0,1,0,1,1,0,5
7,"St. George, UT",4,0,1,1,1,5,0,47
7,"St. Louis, MO",131,19,158,1,137,239,12,1099
7,"St. Petersburg, FL",13,6,25,0,23,36,0,150
7,"State College, PA",2,1,1,0,0,3,0,8
7,"Stillwater, OK",2,0,0,0,0,2,0,14
7,"Stockton, CA",0,0,0,0,0,0,0,9
